1818 240 240
93 179 -1 0
92 179 -1 0
91 179 -1 0
102 178 -1 0
101 178 -1 0
100 178 -1 0
99 178 -1 0
98 178 -1 0
97 178 -1 0
96 178 -1 0
95 178 -1 0
94 178 -1 0
93 178 -1 0
92 178 -1 0
91 178 -1 0
101 177 -1 0
100 177 -1 0
99 177 -1 0
98 177 -1 0
97 177 -1 0
96 177 -1 0
95 177 -1 0
94 177 -1 0
93 177 -1 0
92 177 -1 0
91 177 -1 0
90 177 -1 0
100 176 -1 0
99 176 -1 0
98 176 -1 0
97 176 -1 0
96 176 -1 0
95 176 -1 0
94 176 -1 0
93 176 -1 0
92 176 -1 0
91 176 -1 0
90 176 -1 0
100 175 -1 0
99 175 -1 0
98 175 -1 0
97 175 -1 0
96 175 -1 0
95 175 -1 0
94 175 -1 0
93 175 -1 0
92 175 -1 0
91 175 -1 0
90 175 -1 0
100 174 -1 0
99 174 -1 0
98 174 -1 0
97 174 -1 0
96 174 -1 0
95 174 -1 0
94 174 -1 0
93 174 -1 0
92 174 -1 0
91 174 -1 0
90 174 -1 0
89 174 -1 0
99 173 -1 0
98 173 -1 0
97 173 -1 0
96 173 -1 0
95 173 -1 0
94 173 -1 0
93 173 -1 0
92 173 -1 0
91 173 -1 0
90 173 -1 0
89 173 -1 0
99 172 -1 0
98 172 -1 0
97 172 -1 0
96 172 -1 0
95 172 -1 0
94 172 -1 0
93 172 -1 0
92 172 -1 0
91 172 -1 0
90 172 -1 0
89 172 -1 0
88 172 -1 0
99 171 -1 0
98 171 -1 0
97 171 -1 0
96 171 -1 0
95 171 -1 0
94 171 -1 0
93 171 -1 0
92 171 -1 0
91 171 -1 0
90 171 -1 0
89 171 -1 0
88 171 -1 0
98 170 -1 0
97 170 -1 0
96 170 -1 0
95 170 -1 0
94 170 -1 0
93 170 -1 0
92 170 -1 0
91 170 -1 0
90 170 -1 0
89 170 -1 0
88 170 -1 0
87 170 -1 0
98 169 -1 0
97 169 -1 0
96 169 -1 0
95 169 -1 0
94 169 -1 0
93 169 -1 0
92 169 -1 0
91 169 -1 0
90 169 -1 0
89 169 -1 0
88 169 -1 0
87 169 -1 0
86 169 -1 0
97 168 -1 0
96 168 -1 0
95 168 -1 0
94 168 -1 0
93 168 -1 0
92 168 -1 0
91 168 -1 0
90 168 -1 0
89 168 -1 0
88 168 -1 0
87 168 -1 0
86 168 -1 0
97 167 -1 0
96 167 -1 0
95 167 -1 0
94 167 -1 0
93 167 -1 0
92 167 -1 0
91 167 -1 0
90 167 -1 0
89 167 -1 0
88 167 -1 0
87 167 -1 0
86 167 -1 0
97 166 -1 0
96 166 -1 0
95 166 -1 0
94 166 -1 0
93 166 -1 0
92 166 -1 0
91 166 -1 0
90 166 -1 0
89 166 -1 0
88 166 -1 0
87 166 -1 0
86 166 -1 0
85 166 -1 0
96 165 -1 0
95 165 -1 0
94 165 -1 0
93 165 -1 0
92 165 -1 0
91 165 -1 0
90 165 -1 0
89 165 -1 0
88 165 -1 0
87 165 -1 0
86 165 -1 0
85 165 -1 0
96 164 -1 0
95 164 -1 0
94 164 -1 0
93 164 -1 0
92 164 -1 0
91 164 -1 0
90 164 -1 0
89 164 -1 0
88 164 -1 0
87 164 -1 0
86 164 -1 0
85 164 -1 0
84 164 -1 0
96 163 -1 0
95 163 -1 0
94 163 -1 0
93 163 -1 0
92 163 -1 0
91 163 -1 0
90 163 -1 0
89 163 -1 0
88 163 -1 0
87 163 -1 0
86 163 -1 0
85 163 -1 0
84 163 -1 0
95 162 -1 0
94 162 -1 0
93 162 -1 0
92 162 -1 0
91 162 -1 0
90 162 -1 0
89 162 -1 0
88 162 -1 0
87 162 -1 0
86 162 -1 0
85 162 -1 0
84 162 -1 0
94 161 -1 0
93 161 -1 0
92 161 -1 0
91 161 -1 0
90 161 -1 0
89 161 -1 0
88 161 -1 0
87 161 -1 0
86 161 -1 0
85 161 -1 0
84 161 -1 0
83 161 -1 0
93 160 -1 0
92 160 -1 0
91 160 -1 0
90 160 -1 0
89 160 -1 0
88 160 -1 0
87 160 -1 0
86 160 -1 0
85 160 -1 0
84 160 -1 0
83 160 -1 0
93 159 -1 0
92 159 -1 0
91 159 -1 0
90 159 -1 0
89 159 -1 0
88 159 -1 0
87 159 -1 0
86 159 -1 0
85 159 -1 0
84 159 -1 0
83 159 -1 0
93 158 -1 0
92 158 -1 0
91 158 -1 0
90 158 -1 0
89 158 -1 0
88 158 -1 0
87 158 -1 0
86 158 -1 0
85 158 -1 0
84 158 -1 0
83 158 -1 0
82 158 -1 0
92 157 -1 0
91 157 -1 0
90 157 -1 0
89 157 -1 0
88 157 -1 0
87 157 -1 0
86 157 -1 0
85 157 -1 0
84 157 -1 0
83 157 -1 0
82 157 -1 0
92 156 -1 0
91 156 -1 0
90 156 -1 0
89 156 -1 0
88 156 -1 0
87 156 -1 0
86 156 -1 0
85 156 -1 0
84 156 -1 0
83 156 -1 0
82 156 -1 0
92 155 -1 0
91 155 -1 0
90 155 -1 0
89 155 -1 0
88 155 -1 0
87 155 -1 0
86 155 -1 0
85 155 -1 0
84 155 -1 0
83 155 -1 0
82 155 -1 0
92 154 -1 0
91 154 -1 0
90 154 -1 0
89 154 -1 0
88 154 -1 0
87 154 -1 0
86 154 -1 0
85 154 -1 0
84 154 -1 0
83 154 -1 0
82 154 -1 0
81 154 -1 0
91 153 -1 0
90 153 -1 0
89 153 -1 0
88 153 -1 0
87 153 -1 0
86 153 -1 0
85 153 -1 0
84 153 -1 0
83 153 -1 0
82 153 -1 0
81 153 -1 0
91 152 -1 0
90 152 -1 0
89 152 -1 0
88 152 -1 0
87 152 -1 0
86 152 -1 0
85 152 -1 0
84 152 -1 0
83 152 -1 0
82 152 -1 0
81 152 -1 0
91 151 -1 0
90 151 -1 0
89 151 -1 0
88 151 -1 0
87 151 -1 0
86 151 -1 0
85 151 -1 0
84 151 -1 0
83 151 -1 0
82 151 -1 0
81 151 -1 0
91 150 -1 0
90 150 -1 0
89 150 -1 0
88 150 -1 0
87 150 -1 0
86 150 -1 0
85 150 -1 0
84 150 -1 0
83 150 -1 0
82 150 -1 0
81 150 -1 0
91 149 -1 0
90 149 -1 0
89 149 -1 0
88 149 -1 0
87 149 -1 0
86 149 -1 0
85 149 -1 0
84 149 -1 0
83 149 -1 0
82 149 -1 0
81 149 -1 0
91 148 -1 0
90 148 -1 0
89 148 -1 0
88 148 -1 0
87 148 -1 0
86 148 -1 0
85 148 -1 0
84 148 -1 0
83 148 -1 0
82 148 -1 0
81 148 -1 0
91 147 -1 0
90 147 -1 0
89 147 -1 0
88 147 -1 0
87 147 -1 0
86 147 -1 0
85 147 -1 0
84 147 -1 0
83 147 -1 0
82 147 -1 0
81 147 -1 0
91 146 -1 0
90 146 -1 0
89 146 -1 0
88 146 -1 0
87 146 -1 0
86 146 -1 0
85 146 -1 0
84 146 -1 0
83 146 -1 0
82 146 -1 0
81 146 -1 0
91 145 -1 0
90 145 -1 0
89 145 -1 0
88 145 -1 0
87 145 -1 0
86 145 -1 0
85 145 -1 0
84 145 -1 0
83 145 -1 0
82 145 -1 0
81 145 -1 0
91 144 -1 0
90 144 -1 0
89 144 -1 0
88 144 -1 0
87 144 -1 0
86 144 -1 0
85 144 -1 0
84 144 -1 0
83 144 -1 0
82 144 -1 0
81 144 -1 0
91 143 -1 0
90 143 -1 0
89 143 -1 0
88 143 -1 0
87 143 -1 0
86 143 -1 0
85 143 -1 0
84 143 -1 0
83 143 -1 0
82 143 -1 0
81 143 -1 0
107 142 -1 1
91 142 -1 0
90 142 -1 0
89 142 -1 0
88 142 -1 0
87 142 -1 0
86 142 -1 0
85 142 -1 0
84 142 -1 0
83 142 -1 0
82 142 -1 0
81 142 -1 0
110 141 -1 1
109 141 -1 1
108 141 -1 1
107 141 -1 1
106 141 -1 1
105 141 -1 1
104 141 -1 1
91 141 -1 0
90 141 -1 0
89 141 -1 0
88 141 -1 0
87 141 -1 0
86 141 -1 0
85 141 -1 0
84 141 -1 0
83 141 -1 0
82 141 -1 0
81 141 -1 0
111 140 -1 1
110 140 -1 1
109 140 -1 1
108 140 -1 1
107 140 -1 1
106 140 -1 1
105 140 -1 1
104 140 -1 1
103 140 -1 1
91 140 -1 0
90 140 -1 0
89 140 -1 0
88 140 -1 0
87 140 -1 0
86 140 -1 0
85 140 -1 0
84 140 -1 0
83 140 -1 0
82 140 -1 0
81 140 -1 0
112 139 -1 1
111 139 -1 1
110 139 -1 1
109 139 -1 1
108 139 -1 1
107 139 -1 1
106 139 -1 1
105 139 -1 1
104 139 -1 1
103 139 -1 1
91 139 -1 0
90 139 -1 0
89 139 -1 0
88 139 -1 0
87 139 -1 0
86 139 -1 0
85 139 -1 0
84 139 -1 0
83 139 -1 0
82 139 -1 0
81 139 -1 0
113 138 -1 1
112 138 -1 1
111 138 -1 1
110 138 -1 1
109 138 -1 1
108 138 -1 1
107 138 -1 1
106 138 -1 1
105 138 -1 1
104 138 -1 1
103 138 -1 1
91 138 -1 0
90 138 -1 0
89 138 -1 0
88 138 -1 0
87 138 -1 0
86 138 -1 0
85 138 -1 0
84 138 -1 0
83 138 -1 0
82 138 -1 0
81 138 -1 0
114 137 -1 1
113 137 -1 1
112 137 -1 1
111 137 -1 1
110 137 -1 1
109 137 -1 1
108 137 -1 1
107 137 -1 1
106 137 -1 1
105 137 -1 1
104 137 -1 1
103 137 -1 1
102 137 -1 1
91 137 -1 0
90 137 -1 0
89 137 -1 0
88 137 -1 0
87 137 -1 0
86 137 -1 0
85 137 -1 0
84 137 -1 0
83 137 -1 0
82 137 -1 0
81 137 -1 0
115 136 -1 1
114 136 -1 1
113 136 -1 1
112 136 -1 1
111 136 -1 1
110 136 -1 1
109 136 -1 1
108 136 -1 1
107 136 -1 1
106 136 -1 1
105 136 -1 1
104 136 -1 1
103 136 -1 1
102 136 -1 1
91 136 -1 0
90 136 -1 0
89 136 -1 0
88 136 -1 0
87 136 -1 0
86 136 -1 0
85 136 -1 0
84 136 -1 0
83 136 -1 0
82 136 -1 0
81 136 -1 0
116 135 -1 1
115 135 -1 1
114 135 -1 1
113 135 -1 1
112 135 -1 1
111 135 -1 1
110 135 -1 1
109 135 -1 1
108 135 -1 1
107 135 -1 1
106 135 -1 1
105 135 -1 1
104 135 -1 1
103 135 -1 1
91 135 -1 0
90 135 -1 0
89 135 -1 0
88 135 -1 0
87 135 -1 0
86 135 -1 0
85 135 -1 0
84 135 -1 0
83 135 -1 0
82 135 -1 0
81 135 -1 0
117 134 -1 1
116 134 -1 1
115 134 -1 1
114 134 -1 1
113 134 -1 1
112 134 -1 1
111 134 -1 1
110 134 -1 1
109 134 -1 1
108 134 -1 1
107 134 -1 1
106 134 -1 1
105 134 -1 1
104 134 -1 1
103 134 -1 1
91 134 -1 0
90 134 -1 0
89 134 -1 0
88 134 -1 0
87 134 -1 0
86 134 -1 0
85 134 -1 0
84 134 -1 0
83 134 -1 0
82 134 -1 0
81 134 -1 0
117 133 -1 1
116 133 -1 1
115 133 -1 1
114 133 -1 1
113 133 -1 1
112 133 -1 1
111 133 -1 1
110 133 -1 1
109 133 -1 1
108 133 -1 1
107 133 -1 1
106 133 -1 1
105 133 -1 1
104 133 -1 1
103 133 -1 1
92 133 -1 0
91 133 -1 0
90 133 -1 0
89 133 -1 0
88 133 -1 0
87 133 -1 0
86 133 -1 0
85 133 -1 0
84 133 -1 0
83 133 -1 0
82 133 -1 0
81 133 -1 0
118 132 -1 1
117 132 -1 1
116 132 -1 1
115 132 -1 1
114 132 -1 1
113 132 -1 1
112 132 -1 1
111 132 -1 1
110 132 -1 1
109 132 -1 1
108 132 -1 1
107 132 -1 1
106 132 -1 1
105 132 -1 1
104 132 -1 1
92 132 -1 0
91 132 -1 0
90 132 -1 0
89 132 -1 0
88 132 -1 0
87 132 -1 0
86 132 -1 0
85 132 -1 0
84 132 -1 0
83 132 -1 0
82 132 -1 0
118 131 -1 1
117 131 -1 1
116 131 -1 1
115 131 -1 1
114 131 -1 1
113 131 -1 1
112 131 -1 1
111 131 -1 1
110 131 -1 1
109 131 -1 1
108 131 -1 1
107 131 -1 1
106 131 -1 1
105 131 -1 1
92 131 -1 0
91 131 -1 0
90 131 -1 0
89 131 -1 0
88 131 -1 0
87 131 -1 0
86 131 -1 0
85 131 -1 0
84 131 -1 0
83 131 -1 0
82 131 -1 0
119 130 -1 1
118 130 -1 1
117 130 -1 1
116 130 -1 1
115 130 -1 1
114 130 -1 1
113 130 -1 1
112 130 -1 1
111 130 -1 1
110 130 -1 1
109 130 -1 1
108 130 -1 1
107 130 -1 1
106 130 -1 1
92 130 -1 0
91 130 -1 0
90 130 -1 0
89 130 -1 0
88 130 -1 0
87 130 -1 0
86 130 -1 0
85 130 -1 0
84 130 -1 0
83 130 -1 0
82 130 -1 0
119 129 -1 1
118 129 -1 1
117 129 -1 1
116 129 -1 1
115 129 -1 1
114 129 -1 1
113 129 -1 1
112 129 -1 1
111 129 -1 1
110 129 -1 1
109 129 -1 1
108 129 -1 1
107 129 -1 1
92 129 -1 0
91 129 -1 0
90 129 -1 0
89 129 -1 0
88 129 -1 0
87 129 -1 0
86 129 -1 0
85 129 -1 0
84 129 -1 0
83 129 -1 0
82 129 -1 0
119 128 -1 1
118 128 -1 1
117 128 -1 1
116 128 -1 1
115 128 -1 1
114 128 -1 1
113 128 -1 1
112 128 -1 1
111 128 -1 1
110 128 -1 1
109 128 -1 1
108 128 -1 1
93 128 -1 0
92 128 -1 0
91 128 -1 0
90 128 -1 0
89 128 -1 0
88 128 -1 0
87 128 -1 0
86 128 -1 0
85 128 -1 0
84 128 -1 0
83 128 -1 0
82 128 -1 0
120 127 -1 1
119 127 -1 1
118 127 -1 1
117 127 -1 1
116 127 -1 1
115 127 -1 1
114 127 -1 1
113 127 -1 1
112 127 -1 1
111 127 -1 1
110 127 -1 1
109 127 -1 1
93 127 -1 0
92 127 -1 0
91 127 -1 0
90 127 -1 0
89 127 -1 0
88 127 -1 0
87 127 -1 0
86 127 -1 0
85 127 -1 0
84 127 -1 0
83 127 -1 0
120 126 -1 1
119 126 -1 1
118 126 -1 1
117 126 -1 1
116 126 -1 1
115 126 -1 1
114 126 -1 1
113 126 -1 1
112 126 -1 1
111 126 -1 1
110 126 -1 1
109 126 -1 1
93 126 -1 0
92 126 -1 0
91 126 -1 0
90 126 -1 0
89 126 -1 0
88 126 -1 0
87 126 -1 0
86 126 -1 0
85 126 -1 0
84 126 -1 0
83 126 -1 0
120 125 -1 1
119 125 -1 1
118 125 -1 1
117 125 -1 1
116 125 -1 1
115 125 -1 1
114 125 -1 1
113 125 -1 1
112 125 -1 1
111 125 -1 1
110 125 -1 1
93 125 -1 0
92 125 -1 0
91 125 -1 0
90 125 -1 0
89 125 -1 0
88 125 -1 0
87 125 -1 0
86 125 -1 0
85 125 -1 0
84 125 -1 0
83 125 -1 0
120 124 -1 1
119 124 -1 1
118 124 -1 1
117 124 -1 1
116 124 -1 1
115 124 -1 1
114 124 -1 1
113 124 -1 1
112 124 -1 1
111 124 -1 1
110 124 -1 1
93 124 -1 0
92 124 -1 0
91 124 -1 0
90 124 -1 0
89 124 -1 0
88 124 -1 0
87 124 -1 0
86 124 -1 0
85 124 -1 0
84 124 -1 0
83 124 -1 0
121 123 -1 1
120 123 -1 1
119 123 -1 1
118 123 -1 1
117 123 -1 1
116 123 -1 1
115 123 -1 1
114 123 -1 1
113 123 -1 1
112 123 -1 1
111 123 -1 1
94 123 -1 0
93 123 -1 0
92 123 -1 0
91 123 -1 0
90 123 -1 0
89 123 -1 0
88 123 -1 0
87 123 -1 0
86 123 -1 0
85 123 -1 0
84 123 -1 0
121 122 -1 1
120 122 -1 1
119 122 -1 1
118 122 -1 1
117 122 -1 1
116 122 -1 1
115 122 -1 1
114 122 -1 1
113 122 -1 1
112 122 -1 1
111 122 -1 1
110 122 -1 1
95 122 -1 0
94 122 -1 0
93 122 -1 0
92 122 -1 0
91 122 -1 0
90 122 -1 0
89 122 -1 0
88 122 -1 0
87 122 -1 0
86 122 -1 0
85 122 -1 0
84 122 -1 0
121 121 -1 1
120 121 -1 1
119 121 -1 1
118 121 -1 1
117 121 -1 1
116 121 -1 1
115 121 -1 1
114 121 -1 1
113 121 -1 1
112 121 -1 1
111 121 -1 1
95 121 -1 0
94 121 -1 0
93 121 -1 0
92 121 -1 0
91 121 -1 0
90 121 -1 0
89 121 -1 0
88 121 -1 0
87 121 -1 0
86 121 -1 0
85 121 -1 0
84 121 -1 0
122 120 -1 1
121 120 -1 1
120 120 -1 1
119 120 -1 1
118 120 -1 1
117 120 -1 1
116 120 -1 1
115 120 -1 1
114 120 -1 1
113 120 -1 1
112 120 -1 1
111 120 -1 1
95 120 -1 0
94 120 -1 0
93 120 -1 0
92 120 -1 0
91 120 -1 0
90 120 -1 0
89 120 -1 0
88 120 -1 0
87 120 -1 0
86 120 -1 0
85 120 -1 0
84 120 -1 0
122 119 -1 1
121 119 -1 1
120 119 -1 1
119 119 -1 1
118 119 -1 1
117 119 -1 1
116 119 -1 1
115 119 -1 1
114 119 -1 1
113 119 -1 1
112 119 -1 1
111 119 -1 1
96 119 -1 0
95 119 -1 0
94 119 -1 0
93 119 -1 0
92 119 -1 0
91 119 -1 0
90 119 -1 0
89 119 -1 0
88 119 -1 0
87 119 -1 0
86 119 -1 0
85 119 -1 0
84 119 -1 0
122 118 -1 1
121 118 -1 1
120 118 -1 1
119 118 -1 1
118 118 -1 1
117 118 -1 1
116 118 -1 1
115 118 -1 1
114 118 -1 1
113 118 -1 1
112 118 -1 1
96 118 -1 0
95 118 -1 0
94 118 -1 0
93 118 -1 0
92 118 -1 0
91 118 -1 0
90 118 -1 0
89 118 -1 0
88 118 -1 0
87 118 -1 0
86 118 -1 0
85 118 -1 0
122 117 -1 1
121 117 -1 1
120 117 -1 1
119 117 -1 1
118 117 -1 1
117 117 -1 1
116 117 -1 1
115 117 -1 1
114 117 -1 1
113 117 -1 1
112 117 -1 1
96 117 -1 0
95 117 -1 0
94 117 -1 0
93 117 -1 0
92 117 -1 0
91 117 -1 0
90 117 -1 0
89 117 -1 0
88 117 -1 0
87 117 -1 0
86 117 -1 0
85 117 -1 0
123 116 -1 1
122 116 -1 1
121 116 -1 1
120 116 -1 1
119 116 -1 1
118 116 -1 1
117 116 -1 1
116 116 -1 1
115 116 -1 1
114 116 -1 1
113 116 -1 1
112 116 -1 1
96 116 -1 0
95 116 -1 0
94 116 -1 0
93 116 -1 0
92 116 -1 0
91 116 -1 0
90 116 -1 0
89 116 -1 0
88 116 -1 0
87 116 -1 0
86 116 -1 0
85 116 -1 0
123 115 -1 1
122 115 -1 1
121 115 -1 1
120 115 -1 1
119 115 -1 1
118 115 -1 1
117 115 -1 1
116 115 -1 1
115 115 -1 1
114 115 -1 1
113 115 -1 1
97 115 -1 0
96 115 -1 0
95 115 -1 0
94 115 -1 0
93 115 -1 0
92 115 -1 0
91 115 -1 0
90 115 -1 0
89 115 -1 0
88 115 -1 0
87 115 -1 0
86 115 -1 0
123 114 -1 1
122 114 -1 1
121 114 -1 1
120 114 -1 1
119 114 -1 1
118 114 -1 1
117 114 -1 1
116 114 -1 1
115 114 -1 1
114 114 -1 1
113 114 -1 1
97 114 -1 0
96 114 -1 0
95 114 -1 0
94 114 -1 0
93 114 -1 0
92 114 -1 0
91 114 -1 0
90 114 -1 0
89 114 -1 0
88 114 -1 0
87 114 -1 0
124 113 -1 1
123 113 -1 1
122 113 -1 1
121 113 -1 1
120 113 -1 1
119 113 -1 1
118 113 -1 1
117 113 -1 1
116 113 -1 1
115 113 -1 1
114 113 -1 1
113 113 -1 1
97 113 -1 0
96 113 -1 0
95 113 -1 0
94 113 -1 0
93 113 -1 0
92 113 -1 0
91 113 -1 0
90 113 -1 0
89 113 -1 0
88 113 -1 0
87 113 -1 0
124 112 -1 1
123 112 -1 1
122 112 -1 1
121 112 -1 1
120 112 -1 1
119 112 -1 1
118 112 -1 1
117 112 -1 1
116 112 -1 1
115 112 -1 1
114 112 -1 1
98 112 -1 0
97 112 -1 0
96 112 -1 0
95 112 -1 0
94 112 -1 0
93 112 -1 0
92 112 -1 0
91 112 -1 0
90 112 -1 0
89 112 -1 0
88 112 -1 0
87 112 -1 0
124 111 -1 1
123 111 -1 1
122 111 -1 1
121 111 -1 1
120 111 -1 1
119 111 -1 1
118 111 -1 1
117 111 -1 1
116 111 -1 1
115 111 -1 1
114 111 -1 1
98 111 -1 0
97 111 -1 0
96 111 -1 0
95 111 -1 0
94 111 -1 0
93 111 -1 0
92 111 -1 0
91 111 -1 0
90 111 -1 0
89 111 -1 0
88 111 -1 0
124 110 -1 1
123 110 -1 1
122 110 -1 1
121 110 -1 1
120 110 -1 1
119 110 -1 1
118 110 -1 1
117 110 -1 1
116 110 -1 1
115 110 -1 1
114 110 -1 1
98 110 -1 0
97 110 -1 0
96 110 -1 0
95 110 -1 0
94 110 -1 0
93 110 -1 0
92 110 -1 0
91 110 -1 0
90 110 -1 0
89 110 -1 0
88 110 -1 0
124 109 -1 1
123 109 -1 1
122 109 -1 1
121 109 -1 1
120 109 -1 1
119 109 -1 1
118 109 -1 1
117 109 -1 1
116 109 -1 1
115 109 -1 1
114 109 -1 1
99 109 -1 0
98 109 -1 0
97 109 -1 0
96 109 -1 0
95 109 -1 0
94 109 -1 0
93 109 -1 0
92 109 -1 0
91 109 -1 0
90 109 -1 0
89 109 -1 0
88 109 -1 0
124 108 -1 1
123 108 -1 1
122 108 -1 1
121 108 -1 1
120 108 -1 1
119 108 -1 1
118 108 -1 1
117 108 -1 1
116 108 -1 1
115 108 -1 1
114 108 -1 1
99 108 -1 0
98 108 -1 0
97 108 -1 0
96 108 -1 0
95 108 -1 0
94 108 -1 0
93 108 -1 0
92 108 -1 0
91 108 -1 0
90 108 -1 0
89 108 -1 0
124 107 -1 1
123 107 -1 1
122 107 -1 1
121 107 -1 1
120 107 -1 1
119 107 -1 1
118 107 -1 1
117 107 -1 1
116 107 -1 1
115 107 -1 1
114 107 -1 1
99 107 -1 0
98 107 -1 0
97 107 -1 0
96 107 -1 0
95 107 -1 0
94 107 -1 0
93 107 -1 0
92 107 -1 0
91 107 -1 0
90 107 -1 0
89 107 -1 0
125 106 -1 1
124 106 -1 1
123 106 -1 1
122 106 -1 1
121 106 -1 1
120 106 -1 1
119 106 -1 1
118 106 -1 1
117 106 -1 1
116 106 -1 1
115 106 -1 1
100 106 -1 0
99 106 -1 0
98 106 -1 0
97 106 -1 0
96 106 -1 0
95 106 -1 0
94 106 -1 0
93 106 -1 0
92 106 -1 0
91 106 -1 0
90 106 -1 0
89 106 -1 0
125 105 -1 1
124 105 -1 1
123 105 -1 1
122 105 -1 1
121 105 -1 1
120 105 -1 1
119 105 -1 1
118 105 -1 1
117 105 -1 1
116 105 -1 1
115 105 -1 1
100 105 -1 0
99 105 -1 0
98 105 -1 0
97 105 -1 0
96 105 -1 0
95 105 -1 0
94 105 -1 0
93 105 -1 0
92 105 -1 0
91 105 -1 0
90 105 -1 0
125 104 -1 1
124 104 -1 1
123 104 -1 1
122 104 -1 1
121 104 -1 1
120 104 -1 1
119 104 -1 1
118 104 -1 1
117 104 -1 1
116 104 -1 1
115 104 -1 1
100 104 -1 0
99 104 -1 0
98 104 -1 0
97 104 -1 0
96 104 -1 0
95 104 -1 0
94 104 -1 0
93 104 -1 0
92 104 -1 0
91 104 -1 0
90 104 -1 0
125 103 -1 1
124 103 -1 1
123 103 -1 1
122 103 -1 1
121 103 -1 1
120 103 -1 1
119 103 -1 1
118 103 -1 1
117 103 -1 1
116 103 -1 1
115 103 -1 1
101 103 -1 0
100 103 -1 0
99 103 -1 0
98 103 -1 0
97 103 -1 0
96 103 -1 0
95 103 -1 0
94 103 -1 0
93 103 -1 0
92 103 -1 0
91 103 -1 0
90 103 -1 0
125 102 -1 1
124 102 -1 1
123 102 -1 1
122 102 -1 1
121 102 -1 1
120 102 -1 1
119 102 -1 1
118 102 -1 1
117 102 -1 1
116 102 -1 1
115 102 -1 1
101 102 -1 0
100 102 -1 0
99 102 -1 0
98 102 -1 0
97 102 -1 0
96 102 -1 0
95 102 -1 0
94 102 -1 0
93 102 -1 0
92 102 -1 0
91 102 -1 0
125 101 -1 1
124 101 -1 1
123 101 -1 1
122 101 -1 1
121 101 -1 1
120 101 -1 1
119 101 -1 1
118 101 -1 1
117 101 -1 1
116 101 -1 1
115 101 -1 1
101 101 -1 0
100 101 -1 0
99 101 -1 0
98 101 -1 0
97 101 -1 0
96 101 -1 0
95 101 -1 0
94 101 -1 0
93 101 -1 0
92 101 -1 0
91 101 -1 0
126 100 -1 1
125 100 -1 1
124 100 -1 1
123 100 -1 1
122 100 -1 1
121 100 -1 1
120 100 -1 1
119 100 -1 1
118 100 -1 1
117 100 -1 1
116 100 -1 1
101 100 -1 0
100 100 -1 0
99 100 -1 0
98 100 -1 0
97 100 -1 0
96 100 -1 0
95 100 -1 0
94 100 -1 0
