1479 240 240
205 134 -1 0
204 134 -1 0
203 134 -1 0
202 134 -1 0
201 134 -1 0
200 134 -1 0
199 134 -1 0
198 134 -1 0
197 134 -1 0
196 134 -1 0
195 134 -1 0
194 134 -1 0
205 133 -1 0
204 133 -1 0
203 133 -1 0
202 133 -1 0
201 133 -1 0
200 133 -1 0
199 133 -1 0
198 133 -1 0
197 133 -1 0
196 133 -1 0
195 133 -1 0
194 133 -1 0
205 132 -1 0
204 132 -1 0
203 132 -1 0
202 132 -1 0
201 132 -1 0
200 132 -1 0
199 132 -1 0
198 132 -1 0
197 132 -1 0
196 132 -1 0
195 132 -1 0
194 132 -1 0
193 132 -1 0
204 131 -1 0
203 131 -1 0
202 131 -1 0
201 131 -1 0
200 131 -1 0
199 131 -1 0
198 131 -1 0
197 131 -1 0
196 131 -1 0
195 131 -1 0
194 131 -1 0
193 131 -1 0
192 131 -1 0
204 130 -1 0
203 130 -1 0
202 130 -1 0
201 130 -1 0
200 130 -1 0
199 130 -1 0
198 130 -1 0
197 130 -1 0
196 130 -1 0
195 130 -1 0
194 130 -1 0
193 130 -1 0
192 130 -1 0
203 129 -1 0
202 129 -1 0
201 129 -1 0
200 129 -1 0
199 129 -1 0
198 129 -1 0
197 129 -1 0
196 129 -1 0
195 129 -1 0
194 129 -1 0
193 129 -1 0
192 129 -1 0
191 129 -1 0
202 128 -1 0
201 128 -1 0
200 128 -1 0
199 128 -1 0
198 128 -1 0
197 128 -1 0
196 128 -1 0
195 128 -1 0
194 128 -1 0
193 128 -1 0
192 128 -1 0
191 128 -1 0
190 128 -1 0
201 127 -1 0
200 127 -1 0
199 127 -1 0
198 127 -1 0
197 127 -1 0
196 127 -1 0
195 127 -1 0
194 127 -1 0
193 127 -1 0
192 127 -1 0
191 127 -1 0
190 127 -1 0
201 126 -1 0
200 126 -1 0
199 126 -1 0
198 126 -1 0
197 126 -1 0
196 126 -1 0
195 126 -1 0
194 126 -1 0
193 126 -1 0
192 126 -1 0
191 126 -1 0
190 126 -1 0
201 125 -1 0
200 125 -1 0
199 125 -1 0
198 125 -1 0
197 125 -1 0
196 125 -1 0
195 125 -1 0
194 125 -1 0
193 125 -1 0
192 125 -1 0
191 125 -1 0
190 125 -1 0
189 125 -1 0
200 124 -1 0
199 124 -1 0
198 124 -1 0
197 124 -1 0
196 124 -1 0
195 124 -1 0
194 124 -1 0
193 124 -1 0
192 124 -1 0
191 124 -1 0
190 124 -1 0
189 124 -1 0
199 123 -1 0
198 123 -1 0
197 123 -1 0
196 123 -1 0
195 123 -1 0
194 123 -1 0
193 123 -1 0
192 123 -1 0
191 123 -1 0
190 123 -1 0
189 123 -1 0
188 123 -1 0
199 122 -1 0
198 122 -1 0
197 122 -1 0
196 122 -1 0
195 122 -1 0
194 122 -1 0
193 122 -1 0
192 122 -1 0
191 122 -1 0
190 122 -1 0
189 122 -1 0
188 122 -1 0
198 121 -1 0
197 121 -1 0
196 121 -1 0
195 121 -1 0
194 121 -1 0
193 121 -1 0
192 121 -1 0
191 121 -1 0
190 121 -1 0
189 121 -1 0
188 121 -1 0
187 121 -1 0
198 120 -1 0
197 120 -1 0
196 120 -1 0
195 120 -1 0
194 120 -1 0
193 120 -1 0
192 120 -1 0
191 120 -1 0
190 120 -1 0
189 120 -1 0
188 120 -1 0
187 120 -1 0
198 119 -1 0
197 119 -1 0
196 119 -1 0
195 119 -1 0
194 119 -1 0
193 119 -1 0
192 119 -1 0
191 119 -1 0
190 119 -1 0
189 119 -1 0
188 119 -1 0
187 119 -1 0
197 118 -1 0
196 118 -1 0
195 118 -1 0
194 118 -1 0
193 118 -1 0
192 118 -1 0
191 118 -1 0
190 118 -1 0
189 118 -1 0
188 118 -1 0
187 118 -1 0
186 118 -1 0
197 117 -1 0
196 117 -1 0
195 117 -1 0
194 117 -1 0
193 117 -1 0
192 117 -1 0
191 117 -1 0
190 117 -1 0
189 117 -1 0
188 117 -1 0
187 117 -1 0
186 117 -1 0
185 117 -1 0
196 116 -1 0
195 116 -1 0
194 116 -1 0
193 116 -1 0
192 116 -1 0
191 116 -1 0
190 116 -1 0
189 116 -1 0
188 116 -1 0
187 116 -1 0
186 116 -1 0
185 116 -1 0
184 116 -1 0
196 115 -1 0
195 115 -1 0
194 115 -1 0
193 115 -1 0
192 115 -1 0
191 115 -1 0
190 115 -1 0
189 115 -1 0
188 115 -1 0
187 115 -1 0
186 115 -1 0
185 115 -1 0
184 115 -1 0
195 114 -1 0
194 114 -1 0
193 114 -1 0
192 114 -1 0
191 114 -1 0
190 114 -1 0
189 114 -1 0
188 114 -1 0
187 114 -1 0
186 114 -1 0
185 114 -1 0
184 114 -1 0
195 113 -1 0
194 113 -1 0
193 113 -1 0
192 113 -1 0
191 113 -1 0
190 113 -1 0
189 113 -1 0
188 113 -1 0
187 113 -1 0
186 113 -1 0
185 113 -1 0
184 113 -1 0
183 113 -1 0
194 112 -1 0
193 112 -1 0
192 112 -1 0
191 112 -1 0
190 112 -1 0
189 112 -1 0
188 112 -1 0
187 112 -1 0
186 112 -1 0
185 112 -1 0
184 112 -1 0
183 112 -1 0
194 111 -1 0
193 111 -1 0
192 111 -1 0
191 111 -1 0
190 111 -1 0
189 111 -1 0
188 111 -1 0
187 111 -1 0
186 111 -1 0
185 111 -1 0
184 111 -1 0
183 111 -1 0
194 110 -1 0
193 110 -1 0
192 110 -1 0
191 110 -1 0
190 110 -1 0
189 110 -1 0
188 110 -1 0
187 110 -1 0
186 110 -1 0
185 110 -1 0
184 110 -1 0
183 110 -1 0
182 110 -1 0
193 109 -1 0
192 109 -1 0
191 109 -1 0
190 109 -1 0
189 109 -1 0
188 109 -1 0
187 109 -1 0
186 109 -1 0
185 109 -1 0
184 109 -1 0
183 109 -1 0
182 109 -1 0
192 108 -1 0
191 108 -1 0
190 108 -1 0
189 108 -1 0
188 108 -1 0
187 108 -1 0
186 108 -1 0
185 108 -1 0
184 108 -1 0
183 108 -1 0
182 108 -1 0
192 107 -1 0
191 107 -1 0
190 107 -1 0
189 107 -1 0
188 107 -1 0
187 107 -1 0
186 107 -1 0
185 107 -1 0
184 107 -1 0
183 107 -1 0
182 107 -1 0
181 107 -1 0
191 106 -1 0
190 106 -1 0
189 106 -1 0
188 106 -1 0
187 106 -1 0
186 106 -1 0
185 106 -1 0
184 106 -1 0
183 106 -1 0
182 106 -1 0
181 106 -1 0
191 105 -1 0
190 105 -1 0
189 105 -1 0
188 105 -1 0
187 105 -1 0
186 105 -1 0
185 105 -1 0
184 105 -1 0
183 105 -1 0
182 105 -1 0
181 105 -1 0
191 104 -1 0
190 104 -1 0
189 104 -1 0
188 104 -1 0
187 104 -1 0
186 104 -1 0
185 104 -1 0
184 104 -1 0
183 104 -1 0
182 104 -1 0
181 104 -1 0
180 104 -1 0
190 103 -1 0
189 103 -1 0
188 103 -1 0
187 103 -1 0
186 103 -1 0
185 103 -1 0
184 103 -1 0
183 103 -1 0
182 103 -1 0
181 103 -1 0
180 103 -1 0
190 102 -1 0
189 102 -1 0
188 102 -1 0
187 102 -1 0
186 102 -1 0
185 102 -1 0
184 102 -1 0
183 102 -1 0
182 102 -1 0
181 102 -1 0
180 102 -1 0
190 101 -1 0
189 101 -1 0
188 101 -1 0
187 101 -1 0
186 101 -1 0
185 101 -1 0
184 101 -1 0
183 101 -1 0
182 101 -1 0
181 101 -1 0
180 101 -1 0
190 100 -1 0
189 100 -1 0
188 100 -1 0
187 100 -1 0
186 100 -1 0
185 100 -1 0
184 100 -1 0
183 100 -1 0
182 100 -1 0
181 100 -1 0
180 100 -1 0
190 99 -1 0
189 99 -1 0
188 99 -1 0
187 99 -1 0
186 99 -1 0
185 99 -1 0
184 99 -1 0
183 99 -1 0
182 99 -1 0
181 99 -1 0
180 99 -1 0
190 98 -1 0
189 98 -1 0
188 98 -1 0
187 98 -1 0
186 98 -1 0
185 98 -1 0
184 98 -1 0
183 98 -1 0
182 98 -1 0
181 98 -1 0
180 98 -1 0
190 97 -1 0
189 97 -1 0
188 97 -1 0
187 97 -1 0
186 97 -1 0
185 97 -1 0
184 97 -1 0
183 97 -1 0
182 97 -1 0
181 97 -1 0
180 97 -1 0
192 96 -1 0
191 96 -1 0
190 96 -1 0
189 96 -1 0
188 96 -1 0
187 96 -1 0
186 96 -1 0
185 96 -1 0
184 96 -1 0
183 96 -1 0
182 96 -1 0
181 96 -1 0
180 96 -1 0
193 95 -1 0
192 95 -1 0
191 95 -1 0
190 95 -1 0
189 95 -1 0
188 95 -1 0
187 95 -1 0
186 95 -1 0
185 95 -1 0
184 95 -1 0
183 95 -1 0
182 95 -1 0
181 95 -1 0
180 95 -1 0
195 94 -1 0
194 94 -1 0
193 94 -1 0
192 94 -1 0
191 94 -1 0
190 94 -1 0
189 94 -1 0
188 94 -1 0
187 94 -1 0
186 94 -1 0
185 94 -1 0
184 94 -1 0
183 94 -1 0
182 94 -1 0
181 94 -1 0
180 94 -1 0
198 93 -1 0
197 93 -1 0
196 93 -1 0
195 93 -1 0
194 93 -1 0
193 93 -1 0
192 93 -1 0
191 93 -1 0
190 93 -1 0
189 93 -1 0
188 93 -1 0
187 93 -1 0
186 93 -1 0
185 93 -1 0
184 93 -1 0
183 93 -1 0
182 93 -1 0
181 93 -1 0
200 92 -1 0
199 92 -1 0
198 92 -1 0
197 92 -1 0
196 92 -1 0
195 92 -1 0
194 92 -1 0
193 92 -1 0
192 92 -1 0
191 92 -1 0
190 92 -1 0
189 92 -1 0
188 92 -1 0
187 92 -1 0
186 92 -1 0
185 92 -1 0
184 92 -1 0
183 92 -1 0
182 92 -1 0
181 92 -1 0
203 91 -1 0
202 91 -1 0
201 91 -1 0
200 91 -1 0
199 91 -1 0
198 91 -1 0
197 91 -1 0
196 91 -1 0
195 91 -1 0
194 91 -1 0
193 91 -1 0
192 91 -1 0
191 91 -1 0
190 91 -1 0
189 91 -1 0
188 91 -1 0
187 91 -1 0
186 91 -1 0
185 91 -1 0
184 91 -1 0
183 91 -1 0
182 91 -1 0
181 91 -1 0
204 90 -1 0
203 90 -1 0
202 90 -1 0
201 90 -1 0
200 90 -1 0
199 90 -1 0
198 90 -1 0
197 90 -1 0
196 90 -1 0
195 90 -1 0
194 90 -1 0
193 90 -1 0
192 90 -1 0
191 90 -1 0
190 90 -1 0
189 90 -1 0
188 90 -1 0
187 90 -1 0
186 90 -1 0
185 90 -1 0
184 90 -1 0
183 90 -1 0
182 90 -1 0
206 89 -1 0
205 89 -1 0
204 89 -1 0
203 89 -1 0
202 89 -1 0
201 89 -1 0
200 89 -1 0
199 89 -1 0
198 89 -1 0
197 89 -1 0
196 89 -1 0
195 89 -1 0
194 89 -1 0
193 89 -1 0
192 89 -1 0
191 89 -1 0
190 89 -1 0
189 89 -1 0
188 89 -1 0
187 89 -1 0
186 89 -1 0
185 89 -1 0
184 89 -1 0
183 89 -1 0
207 88 -1 0
206 88 -1 0
205 88 -1 0
204 88 -1 0
203 88 -1 0
202 88 -1 0
201 88 -1 0
200 88 -1 0
199 88 -1 0
198 88 -1 0
197 88 -1 0
196 88 -1 0
195 88 -1 0
194 88 -1 0
193 88 -1 0
192 88 -1 0
191 88 -1 0
190 88 -1 0
189 88 -1 0
188 88 -1 0
187 88 -1 0
186 88 -1 0
185 88 -1 0
184 88 -1 0
208 87 -1 0
207 87 -1 0
206 87 -1 0
205 87 -1 0
204 87 -1 0
203 87 -1 0
202 87 -1 0
201 87 -1 0
200 87 -1 0
199 87 -1 0
198 87 -1 0
197 87 -1 0
196 87 -1 0
195 87 -1 0
194 87 -1 0
193 87 -1 0
192 87 -1 0
191 87 -1 0
190 87 -1 0
189 87 -1 0
188 87 -1 0
187 87 -1 0
186 87 -1 0
208 86 -1 0
207 86 -1 0
206 86 -1 0
205 86 -1 0
204 86 -1 0
203 86 -1 0
202 86 -1 0
201 86 -1 0
200 86 -1 0
199 86 -1 0
198 86 -1 0
197 86 -1 0
196 86 -1 0
195 86 -1 0
194 86 -1 0
193 86 -1 0
192 86 -1 0
191 86 -1 0
190 86 -1 0
189 86 -1 0
188 86 -1 0
208 85 -1 0
207 85 -1 0
206 85 -1 0
205 85 -1 0
204 85 -1 0
203 85 -1 0
202 85 -1 0
201 85 -1 0
200 85 -1 0
199 85 -1 0
198 85 -1 0
197 85 -1 0
196 85 -1 0
195 85 -1 0
194 85 -1 0
193 85 -1 0
192 85 -1 0
191 85 -1 0
190 85 -1 0
209 84 -1 0
208 84 -1 0
207 84 -1 0
206 84 -1 0
205 84 -1 0
204 84 -1 0
203 84 -1 0
202 84 -1 0
201 84 -1 0
200 84 -1 0
199 84 -1 0
198 84 -1 0
197 84 -1 0
196 84 -1 0
195 84 -1 0
194 84 -1 0
193 84 -1 0
192 84 -1 0
208 83 -1 0
207 83 -1 0
206 83 -1 0
205 83 -1 0
204 83 -1 0
203 83 -1 0
202 83 -1 0
201 83 -1 0
200 83 -1 0
199 83 -1 0
198 83 -1 0
197 83 -1 0
196 83 -1 0
195 83 -1 0
194 83 -1 0
208 82 -1 0
207 82 -1 0
206 82 -1 0
205 82 -1 0
204 82 -1 0
203 82 -1 0
202 82 -1 0
201 82 -1 0
200 82 -1 0
199 82 -1 0
198 82 -1 0
197 82 -1 0
196 82 -1 0
208 81 -1 0
207 81 -1 0
206 81 -1 0
205 81 -1 0
204 81 -1 0
203 81 -1 0
202 81 -1 0
201 81 -1 0
200 81 -1 0
199 81 -1 0
198 81 -1 0
197 81 -1 0
207 80 -1 0
206 80 -1 0
205 80 -1 0
204 80 -1 0
203 80 -1 0
202 80 -1 0
201 80 -1 0
200 80 -1 0
204 79 -1 0
203 79 -1 0
180 71 -1 1
179 71 -1 1
178 71 -1 1
183 70 -1 1
182 70 -1 1
181 70 -1 1
180 70 -1 1
179 70 -1 1
178 70 -1 1
177 70 -1 1
176 70 -1 1
175 70 -1 1
184 69 -1 1
183 69 -1 1
182 69 -1 1
181 69 -1 1
180 69 -1 1
179 69 -1 1
178 69 -1 1
177 69 -1 1
176 69 -1 1
175 69 -1 1
174 69 -1 1
185 68 -1 1
184 68 -1 1
183 68 -1 1
182 68 -1 1
181 68 -1 1
180 68 -1 1
179 68 -1 1
178 68 -1 1
177 68 -1 1
176 68 -1 1
175 68 -1 1
174 68 -1 1
186 67 -1 1
185 67 -1 1
184 67 -1 1
183 67 -1 1
182 67 -1 1
181 67 -1 1
180 67 -1 1
179 67 -1 1
178 67 -1 1
177 67 -1 1
176 67 -1 1
175 67 -1 1
174 67 -1 1
186 66 -1 1
185 66 -1 1
184 66 -1 1
183 66 -1 1
182 66 -1 1
181 66 -1 1
180 66 -1 1
179 66 -1 1
178 66 -1 1
177 66 -1 1
176 66 -1 1
175 66 -1 1
174 66 -1 1
173 66 -1 1
187 65 -1 1
186 65 -1 1
185 65 -1 1
184 65 -1 1
183 65 -1 1
182 65 -1 1
181 65 -1 1
180 65 -1 1
179 65 -1 1
178 65 -1 1
177 65 -1 1
176 65 -1 1
175 65 -1 1
174 65 -1 1
187 64 -1 1
186 64 -1 1
185 64 -1 1
184 64 -1 1
183 64 -1 1
182 64 -1 1
181 64 -1 1
180 64 -1 1
179 64 -1 1
178 64 -1 1
177 64 -1 1
176 64 -1 1
175 64 -1 1
174 64 -1 1
188 63 -1 1
187 63 -1 1
186 63 -1 1
185 63 -1 1
184 63 -1 1
183 63 -1 1
182 63 -1 1
181 63 -1 1
180 63 -1 1
179 63 -1 1
178 63 -1 1
177 63 -1 1
176 63 -1 1
175 63 -1 1
174 63 -1 1
189 62 -1 1
188 62 -1 1
187 62 -1 1
186 62 -1 1
185 62 -1 1
184 62 -1 1
183 62 -1 1
182 62 -1 1
181 62 -1 1
180 62 -1 1
179 62 -1 1
178 62 -1 1
177 62 -1 1
176 62 -1 1
175 62 -1 1
189 61 -1 1
188 61 -1 1
187 61 -1 1
186 61 -1 1
185 61 -1 1
184 61 -1 1
183 61 -1 1
182 61 -1 1
181 61 -1 1
180 61 -1 1
179 61 -1 1
178 61 -1 1
177 61 -1 1
190 60 -1 1
189 60 -1 1
188 60 -1 1
187 60 -1 1
186 60 -1 1
185 60 -1 1
184 60 -1 1
183 60 -1 1
182 60 -1 1
181 60 -1 1
180 60 -1 1
179 60 -1 1
178 60 -1 1
190 59 -1 1
189 59 -1 1
188 59 -1 1
187 59 -1 1
186 59 -1 1
185 59 -1 1
184 59 -1 1
183 59 -1 1
182 59 -1 1
181 59 -1 1
180 59 -1 1
179 59 -1 1
178 59 -1 1
191 58 -1 1
190 58 -1 1
189 58 -1 1
188 58 -1 1
187 58 -1 1
186 58 -1 1
185 58 -1 1
184 58 -1 1
183 58 -1 1
182 58 -1 1
181 58 -1 1
180 58 -1 1
179 58 -1 1
192 57 -1 1
191 57 -1 1
190 57 -1 1
189 57 -1 1
188 57 -1 1
187 57 -1 1
186 57 -1 1
185 57 -1 1
184 57 -1 1
183 57 -1 1
182 57 -1 1
181 57 -1 1
180 57 -1 1
179 57 -1 1
192 56 -1 1
191 56 -1 1
190 56 -1 1
189 56 -1 1
188 56 -1 1
187 56 -1 1
186 56 -1 1
185 56 -1 1
184 56 -1 1
183 56 -1 1
182 56 -1 1
181 56 -1 1
180 56 -1 1
193 55 -1 1
192 55 -1 1
191 55 -1 1
190 55 -1 1
189 55 -1 1
188 55 -1 1
187 55 -1 1
186 55 -1 1
185 55 -1 1
184 55 -1 1
183 55 -1 1
182 55 -1 1
181 55 -1 1
193 54 -1 1
192 54 -1 1
191 54 -1 1
190 54 -1 1
189 54 -1 1
188 54 -1 1
187 54 -1 1
186 54 -1 1
185 54 -1 1
184 54 -1 1
183 54 -1 1
182 54 -1 1
181 54 -1 1
194 53 -1 1
193 53 -1 1
192 53 -1 1
191 53 -1 1
190 53 -1 1
189 53 -1 1
188 53 -1 1
187 53 -1 1
186 53 -1 1
185 53 -1 1
184 53 -1 1
183 53 -1 1
182 53 -1 1
194 52 -1 1
193 52 -1 1
192 52 -1 1
191 52 -1 1
190 52 -1 1
189 52 -1 1
188 52 -1 1
187 52 -1 1
186 52 -1 1
185 52 -1 1
184 52 -1 1
183 52 -1 1
182 52 -1 1
195 51 -1 1
194 51 -1 1
193 51 -1 1
192 51 -1 1
191 51 -1 1
190 51 -1 1
189 51 -1 1
188 51 -1 1
187 51 -1 1
186 51 -1 1
185 51 -1 1
184 51 -1 1
183 51 -1 1
195 50 -1 1
194 50 -1 1
193 50 -1 1
192 50 -1 1
191 50 -1 1
190 50 -1 1
189 50 -1 1
188 50 -1 1
187 50 -1 1
186 50 -1 1
185 50 -1 1
184 50 -1 1
195 49 -1 1
194 49 -1 1
193 49 -1 1
192 49 -1 1
191 49 -1 1
190 49 -1 1
189 49 -1 1
188 49 -1 1
187 49 -1 1
186 49 -1 1
185 49 -1 1
184 49 -1 1
196 48 -1 1
195 48 -1 1
194 48 -1 1
193 48 -1 1
192 48 -1 1
191 48 -1 1
190 48 -1 1
189 48 -1 1
188 48 -1 1
187 48 -1 1
186 48 -1 1
185 48 -1 1
196 47 -1 1
195 47 -1 1
194 47 -1 1
193 47 -1 1
192 47 -1 1
191 47 -1 1
190 47 -1 1
189 47 -1 1
188 47 -1 1
187 47 -1 1
186 47 -1 1
185 47 -1 1
197 46 -1 1
196 46 -1 1
195 46 -1 1
194 46 -1 1
193 46 -1 1
192 46 -1 1
191 46 -1 1
190 46 -1 1
189 46 -1 1
188 46 -1 1
187 46 -1 1
186 46 -1 1
197 45 -1 1
196 45 -1 1
195 45 -1 1
194 45 -1 1
193 45 -1 1
192 45 -1 1
191 45 -1 1
190 45 -1 1
189 45 -1 1
188 45 -1 1
187 45 -1 1
186 45 -1 1
197 44 -1 1
196 44 -1 1
195 44 -1 1
194 44 -1 1
193 44 -1 1
192 44 -1 1
191 44 -1 1
190 44 -1 1
189 44 -1 1
188 44 -1 1
187 44 -1 1
198 43 -1 1
197 43 -1 1
196 43 -1 1
195 43 -1 1
194 43 -1 1
193 43 -1 1
192 43 -1 1
191 43 -1 1
190 43 -1 1
189 43 -1 1
188 43 -1 1
187 43 -1 1
198 42 -1 1
197 42 -1 1
196 42 -1 1
195 42 -1 1
194 42 -1 1
193 42 -1 1
192 42 -1 1
191 42 -1 1
190 42 -1 1
189 42 -1 1
188 42 -1 1
187 42 -1 1
198 41 -1 1
197 41 -1 1
196 41 -1 1
195 41 -1 1
194 41 -1 1
193 41 -1 1
192 41 -1 1
191 41 -1 1
190 41 -1 1
189 41 -1 1
188 41 -1 1
199 40 -1 1
198 40 -1 1
197 40 -1 1
196 40 -1 1
195 40 -1 1
194 40 -1 1
193 40 -1 1
192 40 -1 1
191 40 -1 1
190 40 -1 1
189 40 -1 1
188 40 -1 1
199 39 -1 1
198 39 -1 1
197 39 -1 1
196 39 -1 1
195 39 -1 1
194 39 -1 1
193 39 -1 1
192 39 -1 1
191 39 -1 1
190 39 -1 1
189 39 -1 1
200 38 -1 1
199 38 -1 1
198 38 -1 1
197 38 -1 1
196 38 -1 1
195 38 -1 1
194 38 -1 1
193 38 -1 1
192 38 -1 1
191 38 -1 1
190 38 -1 1
189 38 -1 1
200 37 -1 1
199 37 -1 1
198 37 -1 1
197 37 -1 1
196 37 -1 1
195 37 -1 1
194 37 -1 1
193 37 -1 1
192 37 -1 1
191 37 -1 1
190 37 -1 1
189 37 -1 1
201 36 -1 1
200 36 -1 1
199 36 -1 1
198 36 -1 1
197 36 -1 1
196 36 -1 1
195 36 -1 1
194 36 -1 1
193 36 -1 1
192 36 -1 1
191 36 -1 1
190 36 -1 1
201 35 -1 1
200 35 -1 1
199 35 -1 1
198 35 -1 1
197 35 -1 1
196 35 -1 1
195 35 -1 1
194 35 -1 1
193 35 -1 1
192 35 -1 1
191 35 -1 1
190 35 -1 1
202 34 -1 1
201 34 -1 1
200 34 -1 1
199 34 -1 1
198 34 -1 1
197 34 -1 1
196 34 -1 1
195 34 -1 1
194 34 -1 1
193 34 -1 1
192 34 -1 1
191 34 -1 1
190 34 -1 1
202 33 -1 1
201 33 -1 1
200 33 -1 1
199 33 -1 1
198 33 -1 1
197 33 -1 1
196 33 -1 1
195 33 -1 1
194 33 -1 1
193 33 -1 1
192 33 -1 1
191 33 -1 1
203 32 -1 1
202 32 -1 1
201 32 -1 1
200 32 -1 1
199 32 -1 1
198 32 -1 1
197 32 -1 1
196 32 -1 1
195 32 -1 1
194 32 -1 1
193 32 -1 1
192 32 -1 1
191 32 -1 1
203 31 -1 1
202 31 -1 1
201 31 -1 1
200 31 -1 1
199 31 -1 1
198 31 -1 1
197 31 -1 1
196 31 -1 1
195 31 -1 1
194 31 -1 1
193 31 -1 1
192 31 -1 1
203 30 -1 1
202 30 -1 1
201 30 -1 1
200 30 -1 1
199 30 -1 1
198 30 -1 1
197 30 -1 1
196 30 -1 1
195 30 -1 1
194 30 -1 1
193 30 -1 1
192 30 -1 1
204 29 -1 1
203 29 -1 1
202 29 -1 1
201 29 -1 1
200 29 -1 1
199 29 -1 1
198 29 -1 1
197 29 -1 1
196 29 -1 1
195 29 -1 1
194 29 -1 1
193 29 -1 1
204 28 -1 1
203 28 -1 1
202 28 -1 1
201 28 -1 1
200 28 -1 1
199 28 -1 1
198 28 -1 1
197 28 -1 1
196 28 -1 1
195 28 -1 1
194 28 -1 1
193 28 -1 1
204 27 -1 1
203 27 -1 1
202 27 -1 1
201 27 -1 1
200 27 -1 1
199 27 -1 1
198 27 -1 1
197 27 -1 1
196 27 -1 1
195 27 -1 1
194 27 -1 1
203 26 -1 1
202 26 -1 1
201 26 -1 1
200 26 -1 1
199 26 -1 1
198 26 -1 1
197 26 -1 1
196 26 -1 1
195 26 -1 1
194 26 -1 1
203 25 -1 1
202 25 -1 1
201 25 -1 1
200 25 -1 1
199 25 -1 1
198 25 -1 1
197 25 -1 1
196 25 -1 1
195 25 -1 1
203 24 -1 1
202 24 -1 1
201 24 -1 1
200 24 -1 1
199 24 -1 1
198 24 -1 1
197 24 -1 1
196 24 -1 1
195 24 -1 1
202 23 -1 1
201 23 -1 1
200 23 -1 1
199 23 -1 1
198 23 -1 1
197 23 -1 1
196 23 -1 1
199 22 -1 1
