1948 408 341
223 108 -1 0
222 108 -1 0
221 108 -1 0
220 108 -1 0
219 108 -1 0
218 108 -1 0
217 108 -1 0
229 107 -1 0
228 107 -1 0
227 107 -1 0
226 107 -1 0
225 107 -1 0
224 107 -1 0
223 107 -1 0
222 107 -1 0
221 107 -1 0
220 107 -1 0
219 107 -1 0
218 107 -1 0
229 106 -1 0
228 106 -1 0
227 106 -1 0
226 106 -1 0
225 106 -1 0
224 106 -1 0
223 106 -1 0
222 106 -1 0
221 106 -1 0
220 106 -1 0
219 106 -1 0
218 106 -1 0
229 105 -1 0
228 105 -1 0
227 105 -1 0
226 105 -1 0
225 105 -1 0
224 105 -1 0
223 105 -1 0
222 105 -1 0
221 105 -1 0
220 105 -1 0
219 105 -1 0
218 105 -1 0
230 104 -1 0
229 104 -1 0
228 104 -1 0
227 104 -1 0
226 104 -1 0
225 104 -1 0
224 104 -1 0
223 104 -1 0
222 104 -1 0
221 104 -1 0
220 104 -1 0
219 104 -1 0
230 103 -1 0
229 103 -1 0
228 103 -1 0
227 103 -1 0
226 103 -1 0
225 103 -1 0
224 103 -1 0
223 103 -1 0
222 103 -1 0
221 103 -1 0
220 103 -1 0
230 102 -1 0
229 102 -1 0
228 102 -1 0
227 102 -1 0
226 102 -1 0
225 102 -1 0
224 102 -1 0
223 102 -1 0
222 102 -1 0
221 102 -1 0
220 102 -1 0
230 101 -1 0
229 101 -1 0
228 101 -1 0
227 101 -1 0
226 101 -1 0
225 101 -1 0
224 101 -1 0
223 101 -1 0
222 101 -1 0
221 101 -1 0
220 101 -1 0
230 100 -1 0
229 100 -1 0
228 100 -1 0
227 100 -1 0
226 100 -1 0
225 100 -1 0
224 100 -1 0
223 100 -1 0
222 100 -1 0
221 100 -1 0
220 100 -1 0
230 99 -1 0
229 99 -1 0
228 99 -1 0
227 99 -1 0
226 99 -1 0
225 99 -1 0
224 99 -1 0
223 99 -1 0
222 99 -1 0
221 99 -1 0
220 99 -1 0
230 98 -1 0
229 98 -1 0
228 98 -1 0
227 98 -1 0
226 98 -1 0
225 98 -1 0
224 98 -1 0
223 98 -1 0
222 98 -1 0
221 98 -1 0
220 98 -1 0
310 97 -1 1
230 97 -1 0
229 97 -1 0
228 97 -1 0
227 97 -1 0
226 97 -1 0
225 97 -1 0
224 97 -1 0
223 97 -1 0
222 97 -1 0
221 97 -1 0
220 97 -1 0
313 96 -1 1
312 96 -1 1
311 96 -1 1
310 96 -1 1
309 96 -1 1
308 96 -1 1
307 96 -1 1
231 96 -1 0
230 96 -1 0
229 96 -1 0
228 96 -1 0
227 96 -1 0
226 96 -1 0
225 96 -1 0
224 96 -1 0
223 96 -1 0
222 96 -1 0
221 96 -1 0
314 95 -1 1
313 95 -1 1
312 95 -1 1
311 95 -1 1
310 95 -1 1
309 95 -1 1
308 95 -1 1
307 95 -1 1
306 95 -1 1
231 95 -1 0
230 95 -1 0
229 95 -1 0
228 95 -1 0
227 95 -1 0
226 95 -1 0
225 95 -1 0
224 95 -1 0
223 95 -1 0
222 95 -1 0
221 95 -1 0
314 94 -1 1
313 94 -1 1
312 94 -1 1
311 94 -1 1
310 94 -1 1
309 94 -1 1
308 94 -1 1
307 94 -1 1
306 94 -1 1
231 94 -1 0
230 94 -1 0
229 94 -1 0
228 94 -1 0
227 94 -1 0
226 94 -1 0
225 94 -1 0
224 94 -1 0
223 94 -1 0
222 94 -1 0
221 94 -1 0
315 93 -1 1
314 93 -1 1
313 93 -1 1
312 93 -1 1
311 93 -1 1
310 93 -1 1
309 93 -1 1
308 93 -1 1
307 93 -1 1
306 93 -1 1
231 93 -1 0
230 93 -1 0
229 93 -1 0
228 93 -1 0
227 93 -1 0
226 93 -1 0
225 93 -1 0
224 93 -1 0
223 93 -1 0
222 93 -1 0
221 93 -1 0
316 92 -1 1
315 92 -1 1
314 92 -1 1
313 92 -1 1
312 92 -1 1
311 92 -1 1
310 92 -1 1
309 92 -1 1
308 92 -1 1
307 92 -1 1
306 92 -1 1
305 92 -1 1
230 92 -1 0
229 92 -1 0
228 92 -1 0
227 92 -1 0
226 92 -1 0
225 92 -1 0
224 92 -1 0
223 92 -1 0
222 92 -1 0
221 92 -1 0
317 91 -1 1
316 91 -1 1
315 91 -1 1
314 91 -1 1
313 91 -1 1
312 91 -1 1
311 91 -1 1
310 91 -1 1
309 91 -1 1
308 91 -1 1
307 91 -1 1
306 91 -1 1
305 91 -1 1
232 91 -1 0
231 91 -1 0
230 91 -1 0
229 91 -1 0
228 91 -1 0
227 91 -1 0
226 91 -1 0
225 91 -1 0
224 91 -1 0
223 91 -1 0
222 91 -1 0
221 91 -1 0
220 91 -1 0
317 90 -1 1
316 90 -1 1
315 90 -1 1
314 90 -1 1
313 90 -1 1
312 90 -1 1
311 90 -1 1
310 90 -1 1
309 90 -1 1
308 90 -1 1
307 90 -1 1
306 90 -1 1
305 90 -1 1
233 90 -1 0
232 90 -1 0
231 90 -1 0
230 90 -1 0
229 90 -1 0
228 90 -1 0
227 90 -1 0
226 90 -1 0
225 90 -1 0
224 90 -1 0
223 90 -1 0
222 90 -1 0
221 90 -1 0
220 90 -1 0
317 89 -1 1
316 89 -1 1
315 89 -1 1
314 89 -1 1
313 89 -1 1
312 89 -1 1
311 89 -1 1
310 89 -1 1
309 89 -1 1
308 89 -1 1
307 89 -1 1
306 89 -1 1
234 89 -1 0
233 89 -1 0
232 89 -1 0
231 89 -1 0
230 89 -1 0
229 89 -1 0
228 89 -1 0
227 89 -1 0
226 89 -1 0
225 89 -1 0
224 89 -1 0
223 89 -1 0
222 89 -1 0
221 89 -1 0
318 88 -1 1
317 88 -1 1
316 88 -1 1
315 88 -1 1
314 88 -1 1
313 88 -1 1
312 88 -1 1
311 88 -1 1
310 88 -1 1
309 88 -1 1
308 88 -1 1
307 88 -1 1
306 88 -1 1
234 88 -1 0
233 88 -1 0
232 88 -1 0
231 88 -1 0
230 88 -1 0
229 88 -1 0
228 88 -1 0
227 88 -1 0
226 88 -1 0
225 88 -1 0
224 88 -1 0
223 88 -1 0
222 88 -1 0
221 88 -1 0
318 87 -1 1
317 87 -1 1
316 87 -1 1
315 87 -1 1
314 87 -1 1
313 87 -1 1
312 87 -1 1
311 87 -1 1
310 87 -1 1
309 87 -1 1
308 87 -1 1
307 87 -1 1
306 87 -1 1
234 87 -1 0
233 87 -1 0
232 87 -1 0
231 87 -1 0
230 87 -1 0
229 87 -1 0
228 87 -1 0
227 87 -1 0
226 87 -1 0
225 87 -1 0
224 87 -1 0
223 87 -1 0
222 87 -1 0
221 87 -1 0
318 86 -1 1
317 86 -1 1
316 86 -1 1
315 86 -1 1
314 86 -1 1
313 86 -1 1
312 86 -1 1
311 86 -1 1
310 86 -1 1
309 86 -1 1
308 86 -1 1
307 86 -1 1
235 86 -1 0
234 86 -1 0
233 86 -1 0
232 86 -1 0
231 86 -1 0
230 86 -1 0
229 86 -1 0
228 86 -1 0
227 86 -1 0
226 86 -1 0
225 86 -1 0
224 86 -1 0
223 86 -1 0
222 86 -1 0
320 85 -1 1
319 85 -1 1
318 85 -1 1
317 85 -1 1
316 85 -1 1
315 85 -1 1
314 85 -1 1
313 85 -1 1
312 85 -1 1
311 85 -1 1
310 85 -1 1
309 85 -1 1
308 85 -1 1
235 85 -1 0
234 85 -1 0
233 85 -1 0
232 85 -1 0
231 85 -1 0
230 85 -1 0
229 85 -1 0
228 85 -1 0
227 85 -1 0
226 85 -1 0
225 85 -1 0
224 85 -1 0
223 85 -1 0
222 85 -1 0
321 84 -1 1
320 84 -1 1
319 84 -1 1
318 84 -1 1
317 84 -1 1
316 84 -1 1
315 84 -1 1
314 84 -1 1
313 84 -1 1
312 84 -1 1
311 84 -1 1
310 84 -1 1
309 84 -1 1
235 84 -1 0
234 84 -1 0
233 84 -1 0
232 84 -1 0
231 84 -1 0
230 84 -1 0
229 84 -1 0
228 84 -1 0
227 84 -1 0
226 84 -1 0
225 84 -1 0
224 84 -1 0
223 84 -1 0
321 83 -1 1
320 83 -1 1
319 83 -1 1
318 83 -1 1
317 83 -1 1
316 83 -1 1
315 83 -1 1
314 83 -1 1
313 83 -1 1
312 83 -1 1
311 83 -1 1
310 83 -1 1
309 83 -1 1
235 83 -1 0
234 83 -1 0
233 83 -1 0
232 83 -1 0
231 83 -1 0
230 83 -1 0
229 83 -1 0
228 83 -1 0
227 83 -1 0
226 83 -1 0
225 83 -1 0
321 82 -1 1
320 82 -1 1
319 82 -1 1
318 82 -1 1
317 82 -1 1
316 82 -1 1
315 82 -1 1
314 82 -1 1
313 82 -1 1
312 82 -1 1
311 82 -1 1
310 82 -1 1
309 82 -1 1
236 82 -1 0
235 82 -1 0
234 82 -1 0
233 82 -1 0
232 82 -1 0
231 82 -1 0
230 82 -1 0
229 82 -1 0
228 82 -1 0
227 82 -1 0
226 82 -1 0
322 81 -1 1
321 81 -1 1
320 81 -1 1
319 81 -1 1
318 81 -1 1
317 81 -1 1
316 81 -1 1
315 81 -1 1
314 81 -1 1
313 81 -1 1
312 81 -1 1
311 81 -1 1
310 81 -1 1
236 81 -1 0
235 81 -1 0
234 81 -1 0
233 81 -1 0
232 81 -1 0
231 81 -1 0
230 81 -1 0
229 81 -1 0
228 81 -1 0
227 81 -1 0
226 81 -1 0
322 80 -1 1
321 80 -1 1
320 80 -1 1
319 80 -1 1
318 80 -1 1
317 80 -1 1
316 80 -1 1
315 80 -1 1
314 80 -1 1
313 80 -1 1
312 80 -1 1
311 80 -1 1
310 80 -1 1
236 80 -1 0
235 80 -1 0
234 80 -1 0
233 80 -1 0
232 80 -1 0
231 80 -1 0
230 80 -1 0
229 80 -1 0
228 80 -1 0
227 80 -1 0
226 80 -1 0
322 79 -1 1
321 79 -1 1
320 79 -1 1
319 79 -1 1
318 79 -1 1
317 79 -1 1
316 79 -1 1
315 79 -1 1
314 79 -1 1
313 79 -1 1
312 79 -1 1
311 79 -1 1
236 79 -1 0
235 79 -1 0
234 79 -1 0
233 79 -1 0
232 79 -1 0
231 79 -1 0
230 79 -1 0
229 79 -1 0
228 79 -1 0
227 79 -1 0
226 79 -1 0
322 78 -1 1
321 78 -1 1
320 78 -1 1
319 78 -1 1
318 78 -1 1
317 78 -1 1
316 78 -1 1
315 78 -1 1
314 78 -1 1
313 78 -1 1
312 78 -1 1
236 78 -1 0
235 78 -1 0
234 78 -1 0
233 78 -1 0
232 78 -1 0
231 78 -1 0
230 78 -1 0
229 78 -1 0
228 78 -1 0
227 78 -1 0
226 78 -1 0
322 77 -1 1
321 77 -1 1
320 77 -1 1
319 77 -1 1
318 77 -1 1
317 77 -1 1
316 77 -1 1
315 77 -1 1
314 77 -1 1
313 77 -1 1
312 77 -1 1
237 77 -1 0
236 77 -1 0
235 77 -1 0
234 77 -1 0
233 77 -1 0
232 77 -1 0
231 77 -1 0
230 77 -1 0
229 77 -1 0
228 77 -1 0
227 77 -1 0
226 77 -1 0
323 76 -1 1
322 76 -1 1
321 76 -1 1
320 76 -1 1
319 76 -1 1
318 76 -1 1
317 76 -1 1
316 76 -1 1
315 76 -1 1
314 76 -1 1
313 76 -1 1
312 76 -1 1
237 76 -1 0
236 76 -1 0
235 76 -1 0
234 76 -1 0
233 76 -1 0
232 76 -1 0
231 76 -1 0
230 76 -1 0
229 76 -1 0
228 76 -1 0
227 76 -1 0
323 75 -1 1
322 75 -1 1
321 75 -1 1
320 75 -1 1
319 75 -1 1
318 75 -1 1
317 75 -1 1
316 75 -1 1
315 75 -1 1
314 75 -1 1
313 75 -1 1
238 75 -1 0
237 75 -1 0
236 75 -1 0
235 75 -1 0
234 75 -1 0
233 75 -1 0
232 75 -1 0
231 75 -1 0
230 75 -1 0
229 75 -1 0
228 75 -1 0
227 75 -1 0
323 74 -1 1
322 74 -1 1
321 74 -1 1
320 74 -1 1
319 74 -1 1
318 74 -1 1
317 74 -1 1
316 74 -1 1
315 74 -1 1
314 74 -1 1
313 74 -1 1
239 74 -1 0
238 74 -1 0
237 74 -1 0
236 74 -1 0
235 74 -1 0
234 74 -1 0
233 74 -1 0
232 74 -1 0
231 74 -1 0
230 74 -1 0
229 74 -1 0
228 74 -1 0
227 74 -1 0
324 73 -1 1
323 73 -1 1
322 73 -1 1
321 73 -1 1
320 73 -1 1
319 73 -1 1
318 73 -1 1
317 73 -1 1
316 73 -1 1
315 73 -1 1
314 73 -1 1
313 73 -1 1
240 73 -1 0
239 73 -1 0
238 73 -1 0
237 73 -1 0
236 73 -1 0
235 73 -1 0
234 73 -1 0
233 73 -1 0
232 73 -1 0
231 73 -1 0
230 73 -1 0
229 73 -1 0
228 73 -1 0
324 72 -1 1
323 72 -1 1
322 72 -1 1
321 72 -1 1
320 72 -1 1
319 72 -1 1
318 72 -1 1
317 72 -1 1
316 72 -1 1
315 72 -1 1
314 72 -1 1
240 72 -1 0
239 72 -1 0
238 72 -1 0
237 72 -1 0
236 72 -1 0
235 72 -1 0
234 72 -1 0
233 72 -1 0
232 72 -1 0
231 72 -1 0
230 72 -1 0
229 72 -1 0
228 72 -1 0
325 71 -1 1
324 71 -1 1
323 71 -1 1
322 71 -1 1
321 71 -1 1
320 71 -1 1
319 71 -1 1
318 71 -1 1
317 71 -1 1
316 71 -1 1
315 71 -1 1
314 71 -1 1
241 71 -1 0
240 71 -1 0
239 71 -1 0
238 71 -1 0
237 71 -1 0
236 71 -1 0
235 71 -1 0
234 71 -1 0
233 71 -1 0
232 71 -1 0
231 71 -1 0
230 71 -1 0
229 71 -1 0
325 70 -1 1
324 70 -1 1
323 70 -1 1
322 70 -1 1
321 70 -1 1
320 70 -1 1
319 70 -1 1
318 70 -1 1
317 70 -1 1
316 70 -1 1
315 70 -1 1
314 70 -1 1
241 70 -1 0
240 70 -1 0
239 70 -1 0
238 70 -1 0
237 70 -1 0
236 70 -1 0
235 70 -1 0
234 70 -1 0
233 70 -1 0
232 70 -1 0
231 70 -1 0
230 70 -1 0
229 70 -1 0
327 69 -1 1
326 69 -1 1
325 69 -1 1
324 69 -1 1
323 69 -1 1
322 69 -1 1
321 69 -1 1
320 69 -1 1
319 69 -1 1
318 69 -1 1
317 69 -1 1
316 69 -1 1
315 69 -1 1
241 69 -1 0
240 69 -1 0
239 69 -1 0
238 69 -1 0
237 69 -1 0
236 69 -1 0
235 69 -1 0
234 69 -1 0
233 69 -1 0
232 69 -1 0
231 69 -1 0
230 69 -1 0
229 69 -1 0
328 68 -1 1
327 68 -1 1
326 68 -1 1
325 68 -1 1
324 68 -1 1
323 68 -1 1
322 68 -1 1
321 68 -1 1
320 68 -1 1
319 68 -1 1
318 68 -1 1
317 68 -1 1
316 68 -1 1
315 68 -1 1
242 68 -1 0
241 68 -1 0
240 68 -1 0
239 68 -1 0
238 68 -1 0
237 68 -1 0
236 68 -1 0
235 68 -1 0
234 68 -1 0
233 68 -1 0
232 68 -1 0
231 68 -1 0
230 68 -1 0
328 67 -1 1
327 67 -1 1
326 67 -1 1
325 67 -1 1
324 67 -1 1
323 67 -1 1
322 67 -1 1
321 67 -1 1
320 67 -1 1
319 67 -1 1
318 67 -1 1
317 67 -1 1
316 67 -1 1
315 67 -1 1
242 67 -1 0
241 67 -1 0
240 67 -1 0
239 67 -1 0
238 67 -1 0
237 67 -1 0
236 67 -1 0
235 67 -1 0
234 67 -1 0
233 67 -1 0
232 67 -1 0
328 66 -1 1
327 66 -1 1
326 66 -1 1
325 66 -1 1
324 66 -1 1
323 66 -1 1
322 66 -1 1
321 66 -1 1
320 66 -1 1
319 66 -1 1
318 66 -1 1
317 66 -1 1
316 66 -1 1
242 66 -1 0
241 66 -1 0
240 66 -1 0
239 66 -1 0
238 66 -1 0
237 66 -1 0
236 66 -1 0
235 66 -1 0
234 66 -1 0
233 66 -1 0
232 66 -1 0
329 65 -1 1
328 65 -1 1
327 65 -1 1
326 65 -1 1
325 65 -1 1
324 65 -1 1
323 65 -1 1
322 65 -1 1
321 65 -1 1
320 65 -1 1
319 65 -1 1
318 65 -1 1
317 65 -1 1
316 65 -1 1
243 65 -1 0
242 65 -1 0
241 65 -1 0
240 65 -1 0
239 65 -1 0
238 65 -1 0
237 65 -1 0
236 65 -1 0
235 65 -1 0
234 65 -1 0
233 65 -1 0
329 64 -1 1
328 64 -1 1
327 64 -1 1
326 64 -1 1
325 64 -1 1
324 64 -1 1
323 64 -1 1
322 64 -1 1
321 64 -1 1
320 64 -1 1
319 64 -1 1
318 64 -1 1
317 64 -1 1
244 64 -1 0
243 64 -1 0
242 64 -1 0
241 64 -1 0
240 64 -1 0
239 64 -1 0
238 64 -1 0
237 64 -1 0
236 64 -1 0
235 64 -1 0
234 64 -1 0
233 64 -1 0
330 63 -1 1
329 63 -1 1
328 63 -1 1
327 63 -1 1
326 63 -1 1
325 63 -1 1
324 63 -1 1
323 63 -1 1
322 63 -1 1
321 63 -1 1
320 63 -1 1
319 63 -1 1
318 63 -1 1
245 63 -1 0
244 63 -1 0
243 63 -1 0
242 63 -1 0
241 63 -1 0
240 63 -1 0
239 63 -1 0
238 63 -1 0
237 63 -1 0
236 63 -1 0
235 63 -1 0
234 63 -1 0
233 63 -1 0
330 62 -1 1
329 62 -1 1
328 62 -1 1
327 62 -1 1
326 62 -1 1
325 62 -1 1
324 62 -1 1
323 62 -1 1
322 62 -1 1
321 62 -1 1
320 62 -1 1
319 62 -1 1
318 62 -1 1
245 62 -1 0
244 62 -1 0
243 62 -1 0
242 62 -1 0
241 62 -1 0
240 62 -1 0
239 62 -1 0
238 62 -1 0
237 62 -1 0
236 62 -1 0
235 62 -1 0
234 62 -1 0
331 61 -1 1
330 61 -1 1
329 61 -1 1
328 61 -1 1
327 61 -1 1
326 61 -1 1
325 61 -1 1
324 61 -1 1
323 61 -1 1
322 61 -1 1
321 61 -1 1
320 61 -1 1
319 61 -1 1
245 61 -1 0
244 61 -1 0
243 61 -1 0
242 61 -1 0
241 61 -1 0
240 61 -1 0
239 61 -1 0
238 61 -1 0
237 61 -1 0
236 61 -1 0
235 61 -1 0
234 61 -1 0
331 60 -1 1
330 60 -1 1
329 60 -1 1
328 60 -1 1
327 60 -1 1
326 60 -1 1
325 60 -1 1
324 60 -1 1
323 60 -1 1
322 60 -1 1
321 60 -1 1
320 60 -1 1
246 60 -1 0
245 60 -1 0
244 60 -1 0
243 60 -1 0
242 60 -1 0
241 60 -1 0
240 60 -1 0
239 60 -1 0
238 60 -1 0
237 60 -1 0
236 60 -1 0
235 60 -1 0
332 59 -1 1
331 59 -1 1
330 59 -1 1
329 59 -1 1
328 59 -1 1
327 59 -1 1
326 59 -1 1
325 59 -1 1
324 59 -1 1
323 59 -1 1
322 59 -1 1
321 59 -1 1
320 59 -1 1
246 59 -1 0
245 59 -1 0
244 59 -1 0
243 59 -1 0
242 59 -1 0
241 59 -1 0
240 59 -1 0
239 59 -1 0
238 59 -1 0
237 59 -1 0
236 59 -1 0
235 59 -1 0
332 58 -1 1
331 58 -1 1
330 58 -1 1
329 58 -1 1
328 58 -1 1
327 58 -1 1
326 58 -1 1
325 58 -1 1
324 58 -1 1
323 58 -1 1
322 58 -1 1
321 58 -1 1
320 58 -1 1
247 58 -1 0
246 58 -1 0
245 58 -1 0
244 58 -1 0
243 58 -1 0
242 58 -1 0
241 58 -1 0
240 58 -1 0
239 58 -1 0
238 58 -1 0
237 58 -1 0
236 58 -1 0
235 58 -1 0
333 57 -1 1
332 57 -1 1
331 57 -1 1
330 57 -1 1
329 57 -1 1
328 57 -1 1
327 57 -1 1
326 57 -1 1
325 57 -1 1
324 57 -1 1
323 57 -1 1
322 57 -1 1
321 57 -1 1
247 57 -1 0
246 57 -1 0
245 57 -1 0
244 57 -1 0
243 57 -1 0
242 57 -1 0
241 57 -1 0
240 57 -1 0
239 57 -1 0
238 57 -1 0
237 57 -1 0
236 57 -1 0
333 56 -1 1
332 56 -1 1
331 56 -1 1
330 56 -1 1
329 56 -1 1
328 56 -1 1
327 56 -1 1
326 56 -1 1
325 56 -1 1
324 56 -1 1
323 56 -1 1
322 56 -1 1
247 56 -1 0
246 56 -1 0
245 56 -1 0
244 56 -1 0
243 56 -1 0
242 56 -1 0
241 56 -1 0
240 56 -1 0
239 56 -1 0
238 56 -1 0
237 56 -1 0
333 55 -1 1
332 55 -1 1
331 55 -1 1
330 55 -1 1
329 55 -1 1
328 55 -1 1
327 55 -1 1
326 55 -1 1
325 55 -1 1
324 55 -1 1
323 55 -1 1
322 55 -1 1
248 55 -1 0
247 55 -1 0
246 55 -1 0
245 55 -1 0
244 55 -1 0
243 55 -1 0
242 55 -1 0
241 55 -1 0
240 55 -1 0
239 55 -1 0
238 55 -1 0
237 55 -1 0
334 54 -1 1
333 54 -1 1
332 54 -1 1
331 54 -1 1
330 54 -1 1
329 54 -1 1
328 54 -1 1
327 54 -1 1
326 54 -1 1
325 54 -1 1
324 54 -1 1
323 54 -1 1
249 54 -1 0
248 54 -1 0
247 54 -1 0
246 54 -1 0
245 54 -1 0
244 54 -1 0
243 54 -1 0
242 54 -1 0
241 54 -1 0
240 54 -1 0
239 54 -1 0
238 54 -1 0
334 53 -1 1
333 53 -1 1
332 53 -1 1
331 53 -1 1
330 53 -1 1
329 53 -1 1
328 53 -1 1
327 53 -1 1
326 53 -1 1
325 53 -1 1
324 53 -1 1
249 53 -1 0
248 53 -1 0
247 53 -1 0
246 53 -1 0
245 53 -1 0
244 53 -1 0
243 53 -1 0
242 53 -1 0
241 53 -1 0
240 53 -1 0
239 53 -1 0
238 53 -1 0
334 52 -1 1
333 52 -1 1
332 52 -1 1
331 52 -1 1
330 52 -1 1
329 52 -1 1
328 52 -1 1
327 52 -1 1
326 52 -1 1
325 52 -1 1
324 52 -1 1
249 52 -1 0
248 52 -1 0
247 52 -1 0
246 52 -1 0
245 52 -1 0
244 52 -1 0
243 52 -1 0
242 52 -1 0
241 52 -1 0
240 52 -1 0
239 52 -1 0
333 51 -1 1
332 51 -1 1
331 51 -1 1
330 51 -1 1
329 51 -1 1
328 51 -1 1
327 51 -1 1
326 51 -1 1
325 51 -1 1
324 51 -1 1
251 51 -1 0
250 51 -1 0
249 51 -1 0
248 51 -1 0
247 51 -1 0
246 51 -1 0
245 51 -1 0
244 51 -1 0
243 51 -1 0
242 51 -1 0
241 51 -1 0
240 51 -1 0
239 51 -1 0
333 50 -1 1
332 50 -1 1
331 50 -1 1
330 50 -1 1
329 50 -1 1
328 50 -1 1
327 50 -1 1
326 50 -1 1
325 50 -1 1
252 50 -1 0
251 50 -1 0
250 50 -1 0
249 50 -1 0
248 50 -1 0
247 50 -1 0
246 50 -1 0
245 50 -1 0
244 50 -1 0
243 50 -1 0
242 50 -1 0
241 50 -1 0
240 50 -1 0
239 50 -1 0
333 49 -1 1
332 49 -1 1
331 49 -1 1
330 49 -1 1
329 49 -1 1
328 49 -1 1
327 49 -1 1
326 49 -1 1
325 49 -1 1
252 49 -1 0
251 49 -1 0
250 49 -1 0
249 49 -1 0
248 49 -1 0
247 49 -1 0
246 49 -1 0
245 49 -1 0
244 49 -1 0
243 49 -1 0
242 49 -1 0
241 49 -1 0
240 49 -1 0
332 48 -1 1
331 48 -1 1
330 48 -1 1
329 48 -1 1
328 48 -1 1
327 48 -1 1
326 48 -1 1
252 48 -1 0
251 48 -1 0
250 48 -1 0
249 48 -1 0
248 48 -1 0
247 48 -1 0
246 48 -1 0
245 48 -1 0
244 48 -1 0
243 48 -1 0
242 48 -1 0
241 48 -1 0
240 48 -1 0
329 47 -1 1
253 47 -1 0
252 47 -1 0
251 47 -1 0
250 47 -1 0
249 47 -1 0
248 47 -1 0
247 47 -1 0
246 47 -1 0
245 47 -1 0
244 47 -1 0
243 47 -1 0
242 47 -1 0
241 47 -1 0
253 46 -1 0
252 46 -1 0
251 46 -1 0
250 46 -1 0
249 46 -1 0
248 46 -1 0
247 46 -1 0
246 46 -1 0
245 46 -1 0
244 46 -1 0
243 46 -1 0
242 46 -1 0
241 46 -1 0
253 45 -1 0
252 45 -1 0
251 45 -1 0
250 45 -1 0
249 45 -1 0
248 45 -1 0
247 45 -1 0
246 45 -1 0
245 45 -1 0
244 45 -1 0
243 45 -1 0
242 45 -1 0
241 45 -1 0
254 44 -1 0
253 44 -1 0
252 44 -1 0
251 44 -1 0
250 44 -1 0
249 44 -1 0
248 44 -1 0
247 44 -1 0
246 44 -1 0
245 44 -1 0
244 44 -1 0
243 44 -1 0
242 44 -1 0
254 43 -1 0
253 43 -1 0
252 43 -1 0
251 43 -1 0
250 43 -1 0
249 43 -1 0
248 43 -1 0
247 43 -1 0
246 43 -1 0
245 43 -1 0
244 43 -1 0
254 42 -1 0
253 42 -1 0
252 42 -1 0
251 42 -1 0
250 42 -1 0
249 42 -1 0
248 42 -1 0
247 42 -1 0
246 42 -1 0
245 42 -1 0
244 42 -1 0
257 41 -1 0
256 41 -1 0
255 41 -1 0
254 41 -1 0
253 41 -1 0
252 41 -1 0
251 41 -1 0
250 41 -1 0
249 41 -1 0
248 41 -1 0
247 41 -1 0
246 41 -1 0
245 41 -1 0
258 40 -1 0
257 40 -1 0
256 40 -1 0
255 40 -1 0
254 40 -1 0
253 40 -1 0
252 40 -1 0
251 40 -1 0
250 40 -1 0
249 40 -1 0
248 40 -1 0
247 40 -1 0
246 40 -1 0
