2194 408 341
135 199 -1 0
134 199 -1 0
148 198 -1 0
147 198 -1 0
146 198 -1 0
145 198 -1 0
144 198 -1 0
143 198 -1 0
142 198 -1 0
141 198 -1 0
140 198 -1 0
139 198 -1 0
138 198 -1 0
137 198 -1 0
136 198 -1 0
135 198 -1 0
134 198 -1 0
147 197 -1 0
146 197 -1 0
145 197 -1 0
144 197 -1 0
143 197 -1 0
142 197 -1 0
141 197 -1 0
140 197 -1 0
139 197 -1 0
138 197 -1 0
137 197 -1 0
136 197 -1 0
135 197 -1 0
134 197 -1 0
133 197 -1 0
146 196 -1 0
145 196 -1 0
144 196 -1 0
143 196 -1 0
142 196 -1 0
141 196 -1 0
140 196 -1 0
139 196 -1 0
138 196 -1 0
137 196 -1 0
136 196 -1 0
135 196 -1 0
134 196 -1 0
133 196 -1 0
145 195 -1 0
144 195 -1 0
143 195 -1 0
142 195 -1 0
141 195 -1 0
140 195 -1 0
139 195 -1 0
138 195 -1 0
137 195 -1 0
136 195 -1 0
135 195 -1 0
134 195 -1 0
133 195 -1 0
132 195 -1 0
144 194 -1 0
143 194 -1 0
142 194 -1 0
141 194 -1 0
140 194 -1 0
139 194 -1 0
138 194 -1 0
137 194 -1 0
136 194 -1 0
135 194 -1 0
134 194 -1 0
133 194 -1 0
132 194 -1 0
143 193 -1 0
142 193 -1 0
141 193 -1 0
140 193 -1 0
139 193 -1 0
138 193 -1 0
137 193 -1 0
136 193 -1 0
135 193 -1 0
134 193 -1 0
133 193 -1 0
132 193 -1 0
143 192 -1 0
142 192 -1 0
141 192 -1 0
140 192 -1 0
139 192 -1 0
138 192 -1 0
137 192 -1 0
136 192 -1 0
135 192 -1 0
134 192 -1 0
133 192 -1 0
132 192 -1 0
131 192 -1 0
142 191 -1 0
141 191 -1 0
140 191 -1 0
139 191 -1 0
138 191 -1 0
137 191 -1 0
136 191 -1 0
135 191 -1 0
134 191 -1 0
133 191 -1 0
132 191 -1 0
131 191 -1 0
142 190 -1 0
141 190 -1 0
140 190 -1 0
139 190 -1 0
138 190 -1 0
137 190 -1 0
136 190 -1 0
135 190 -1 0
134 190 -1 0
133 190 -1 0
132 190 -1 0
131 190 -1 0
130 190 -1 0
129 190 -1 0
142 189 -1 0
141 189 -1 0
140 189 -1 0
139 189 -1 0
138 189 -1 0
137 189 -1 0
136 189 -1 0
135 189 -1 0
134 189 -1 0
133 189 -1 0
132 189 -1 0
131 189 -1 0
130 189 -1 0
129 189 -1 0
128 189 -1 0
141 188 -1 0
140 188 -1 0
139 188 -1 0
138 188 -1 0
137 188 -1 0
136 188 -1 0
135 188 -1 0
134 188 -1 0
133 188 -1 0
132 188 -1 0
131 188 -1 0
130 188 -1 0
129 188 -1 0
128 188 -1 0
127 188 -1 0
140 187 -1 0
139 187 -1 0
138 187 -1 0
137 187 -1 0
136 187 -1 0
135 187 -1 0
134 187 -1 0
133 187 -1 0
132 187 -1 0
131 187 -1 0
130 187 -1 0
129 187 -1 0
128 187 -1 0
127 187 -1 0
126 187 -1 0
140 186 -1 0
139 186 -1 0
138 186 -1 0
137 186 -1 0
136 186 -1 0
135 186 -1 0
134 186 -1 0
133 186 -1 0
132 186 -1 0
131 186 -1 0
130 186 -1 0
129 186 -1 0
128 186 -1 0
127 186 -1 0
126 186 -1 0
139 185 -1 0
138 185 -1 0
137 185 -1 0
136 185 -1 0
135 185 -1 0
134 185 -1 0
133 185 -1 0
132 185 -1 0
131 185 -1 0
130 185 -1 0
129 185 -1 0
128 185 -1 0
127 185 -1 0
126 185 -1 0
125 185 -1 0
139 184 -1 0
138 184 -1 0
137 184 -1 0
136 184 -1 0
135 184 -1 0
134 184 -1 0
133 184 -1 0
132 184 -1 0
131 184 -1 0
130 184 -1 0
129 184 -1 0
128 184 -1 0
127 184 -1 0
126 184 -1 0
125 184 -1 0
139 183 -1 0
138 183 -1 0
137 183 -1 0
136 183 -1 0
135 183 -1 0
134 183 -1 0
133 183 -1 0
132 183 -1 0
131 183 -1 0
130 183 -1 0
129 183 -1 0
128 183 -1 0
127 183 -1 0
126 183 -1 0
125 183 -1 0
124 183 -1 0
123 183 -1 0
138 182 -1 0
137 182 -1 0
136 182 -1 0
135 182 -1 0
134 182 -1 0
133 182 -1 0
132 182 -1 0
131 182 -1 0
130 182 -1 0
129 182 -1 0
128 182 -1 0
127 182 -1 0
126 182 -1 0
125 182 -1 0
124 182 -1 0
123 182 -1 0
122 182 -1 0
136 181 -1 0
135 181 -1 0
134 181 -1 0
133 181 -1 0
132 181 -1 0
131 181 -1 0
130 181 -1 0
129 181 -1 0
128 181 -1 0
127 181 -1 0
126 181 -1 0
125 181 -1 0
124 181 -1 0
123 181 -1 0
122 181 -1 0
121 181 -1 0
120 181 -1 0
119 181 -1 0
135 180 -1 0
134 180 -1 0
133 180 -1 0
132 180 -1 0
131 180 -1 0
130 180 -1 0
129 180 -1 0
128 180 -1 0
127 180 -1 0
126 180 -1 0
125 180 -1 0
124 180 -1 0
123 180 -1 0
122 180 -1 0
121 180 -1 0
120 180 -1 0
119 180 -1 0
118 180 -1 0
134 179 -1 0
133 179 -1 0
132 179 -1 0
131 179 -1 0
130 179 -1 0
129 179 -1 0
128 179 -1 0
127 179 -1 0
126 179 -1 0
125 179 -1 0
124 179 -1 0
123 179 -1 0
122 179 -1 0
121 179 -1 0
120 179 -1 0
119 179 -1 0
118 179 -1 0
133 178 -1 0
132 178 -1 0
131 178 -1 0
130 178 -1 0
129 178 -1 0
128 178 -1 0
127 178 -1 0
126 178 -1 0
125 178 -1 0
124 178 -1 0
123 178 -1 0
122 178 -1 0
121 178 -1 0
120 178 -1 0
119 178 -1 0
118 178 -1 0
133 177 -1 0
132 177 -1 0
131 177 -1 0
130 177 -1 0
129 177 -1 0
128 177 -1 0
127 177 -1 0
126 177 -1 0
125 177 -1 0
124 177 -1 0
123 177 -1 0
122 177 -1 0
121 177 -1 0
120 177 -1 0
119 177 -1 0
118 177 -1 0
117 177 -1 0
116 177 -1 0
132 176 -1 0
131 176 -1 0
130 176 -1 0
129 176 -1 0
128 176 -1 0
127 176 -1 0
126 176 -1 0
125 176 -1 0
124 176 -1 0
123 176 -1 0
122 176 -1 0
121 176 -1 0
120 176 -1 0
119 176 -1 0
118 176 -1 0
117 176 -1 0
116 176 -1 0
115 176 -1 0
114 176 -1 0
113 176 -1 0
131 175 -1 0
130 175 -1 0
129 175 -1 0
128 175 -1 0
127 175 -1 0
126 175 -1 0
125 175 -1 0
124 175 -1 0
123 175 -1 0
122 175 -1 0
121 175 -1 0
120 175 -1 0
119 175 -1 0
118 175 -1 0
117 175 -1 0
116 175 -1 0
115 175 -1 0
114 175 -1 0
113 175 -1 0
112 175 -1 0
129 174 -1 0
128 174 -1 0
127 174 -1 0
126 174 -1 0
125 174 -1 0
124 174 -1 0
123 174 -1 0
122 174 -1 0
121 174 -1 0
120 174 -1 0
119 174 -1 0
118 174 -1 0
117 174 -1 0
116 174 -1 0
115 174 -1 0
114 174 -1 0
113 174 -1 0
112 174 -1 0
111 174 -1 0
127 173 -1 0
126 173 -1 0
125 173 -1 0
124 173 -1 0
123 173 -1 0
122 173 -1 0
121 173 -1 0
120 173 -1 0
119 173 -1 0
118 173 -1 0
117 173 -1 0
116 173 -1 0
115 173 -1 0
114 173 -1 0
113 173 -1 0
112 173 -1 0
111 173 -1 0
110 173 -1 0
126 172 -1 0
125 172 -1 0
124 172 -1 0
123 172 -1 0
122 172 -1 0
121 172 -1 0
120 172 -1 0
119 172 -1 0
118 172 -1 0
117 172 -1 0
116 172 -1 0
115 172 -1 0
114 172 -1 0
113 172 -1 0
112 172 -1 0
111 172 -1 0
110 172 -1 0
109 172 -1 0
125 171 -1 0
124 171 -1 0
123 171 -1 0
122 171 -1 0
121 171 -1 0
120 171 -1 0
119 171 -1 0
118 171 -1 0
117 171 -1 0
116 171 -1 0
115 171 -1 0
114 171 -1 0
113 171 -1 0
112 171 -1 0
111 171 -1 0
110 171 -1 0
109 171 -1 0
108 171 -1 0
125 170 -1 0
124 170 -1 0
123 170 -1 0
122 170 -1 0
121 170 -1 0
120 170 -1 0
119 170 -1 0
118 170 -1 0
117 170 -1 0
116 170 -1 0
115 170 -1 0
114 170 -1 0
113 170 -1 0
112 170 -1 0
111 170 -1 0
110 170 -1 0
109 170 -1 0
108 170 -1 0
107 170 -1 0
124 169 -1 0
123 169 -1 0
122 169 -1 0
121 169 -1 0
120 169 -1 0
119 169 -1 0
118 169 -1 0
117 169 -1 0
116 169 -1 0
115 169 -1 0
114 169 -1 0
113 169 -1 0
112 169 -1 0
111 169 -1 0
110 169 -1 0
109 169 -1 0
108 169 -1 0
107 169 -1 0
123 168 -1 0
122 168 -1 0
121 168 -1 0
120 168 -1 0
119 168 -1 0
118 168 -1 0
117 168 -1 0
116 168 -1 0
115 168 -1 0
114 168 -1 0
113 168 -1 0
112 168 -1 0
111 168 -1 0
110 168 -1 0
109 168 -1 0
108 168 -1 0
107 168 -1 0
106 168 -1 0
105 168 -1 0
120 167 -1 0
119 167 -1 0
118 167 -1 0
117 167 -1 0
116 167 -1 0
115 167 -1 0
114 167 -1 0
113 167 -1 0
112 167 -1 0
111 167 -1 0
110 167 -1 0
109 167 -1 0
108 167 -1 0
107 167 -1 0
106 167 -1 0
105 167 -1 0
104 167 -1 0
118 166 -1 0
117 166 -1 0
116 166 -1 0
115 166 -1 0
114 166 -1 0
113 166 -1 0
112 166 -1 0
111 166 -1 0
110 166 -1 0
109 166 -1 0
108 166 -1 0
107 166 -1 0
106 166 -1 0
105 166 -1 0
104 166 -1 0
103 166 -1 0
233 165 -1 1
117 165 -1 0
116 165 -1 0
115 165 -1 0
114 165 -1 0
113 165 -1 0
112 165 -1 0
111 165 -1 0
110 165 -1 0
109 165 -1 0
108 165 -1 0
107 165 -1 0
106 165 -1 0
105 165 -1 0
104 165 -1 0
103 165 -1 0
102 165 -1 0
236 164 -1 1
235 164 -1 1
234 164 -1 1
233 164 -1 1
232 164 -1 1
231 164 -1 1
230 164 -1 1
229 164 -1 1
228 164 -1 1
227 164 -1 1
226 164 -1 1
225 164 -1 1
224 164 -1 1
223 164 -1 1
222 164 -1 1
221 164 -1 1
220 164 -1 1
219 164 -1 1
218 164 -1 1
217 164 -1 1
216 164 -1 1
215 164 -1 1
116 164 -1 0
115 164 -1 0
114 164 -1 0
113 164 -1 0
112 164 -1 0
111 164 -1 0
110 164 -1 0
109 164 -1 0
108 164 -1 0
107 164 -1 0
106 164 -1 0
105 164 -1 0
104 164 -1 0
103 164 -1 0
102 164 -1 0
101 164 -1 0
237 163 -1 1
236 163 -1 1
235 163 -1 1
234 163 -1 1
233 163 -1 1
232 163 -1 1
231 163 -1 1
230 163 -1 1
229 163 -1 1
228 163 -1 1
227 163 -1 1
226 163 -1 1
225 163 -1 1
224 163 -1 1
223 163 -1 1
222 163 -1 1
221 163 -1 1
220 163 -1 1
219 163 -1 1
218 163 -1 1
217 163 -1 1
216 163 -1 1
215 163 -1 1
214 163 -1 1
213 163 -1 1
212 163 -1 1
211 163 -1 1
210 163 -1 1
115 163 -1 0
114 163 -1 0
113 163 -1 0
112 163 -1 0
111 163 -1 0
110 163 -1 0
109 163 -1 0
108 163 -1 0
107 163 -1 0
106 163 -1 0
105 163 -1 0
104 163 -1 0
103 163 -1 0
102 163 -1 0
101 163 -1 0
100 163 -1 0
237 162 -1 1
236 162 -1 1
235 162 -1 1
234 162 -1 1
233 162 -1 1
232 162 -1 1
231 162 -1 1
230 162 -1 1
229 162 -1 1
228 162 -1 1
227 162 -1 1
226 162 -1 1
225 162 -1 1
224 162 -1 1
223 162 -1 1
222 162 -1 1
221 162 -1 1
220 162 -1 1
219 162 -1 1
218 162 -1 1
217 162 -1 1
216 162 -1 1
215 162 -1 1
214 162 -1 1
213 162 -1 1
212 162 -1 1
211 162 -1 1
210 162 -1 1
209 162 -1 1
208 162 -1 1
207 162 -1 1
115 162 -1 0
114 162 -1 0
113 162 -1 0
112 162 -1 0
111 162 -1 0
110 162 -1 0
109 162 -1 0
108 162 -1 0
107 162 -1 0
106 162 -1 0
105 162 -1 0
104 162 -1 0
103 162 -1 0
102 162 -1 0
101 162 -1 0
100 162 -1 0
99 162 -1 0
237 161 -1 1
236 161 -1 1
235 161 -1 1
234 161 -1 1
233 161 -1 1
232 161 -1 1
231 161 -1 1
230 161 -1 1
229 161 -1 1
228 161 -1 1
227 161 -1 1
226 161 -1 1
225 161 -1 1
224 161 -1 1
223 161 -1 1
222 161 -1 1
221 161 -1 1
220 161 -1 1
219 161 -1 1
218 161 -1 1
217 161 -1 1
216 161 -1 1
215 161 -1 1
214 161 -1 1
213 161 -1 1
212 161 -1 1
211 161 -1 1
210 161 -1 1
209 161 -1 1
208 161 -1 1
207 161 -1 1
206 161 -1 1
205 161 -1 1
204 161 -1 1
203 161 -1 1
114 161 -1 0
113 161 -1 0
112 161 -1 0
111 161 -1 0
110 161 -1 0
109 161 -1 0
108 161 -1 0
107 161 -1 0
106 161 -1 0
105 161 -1 0
104 161 -1 0
103 161 -1 0
102 161 -1 0
101 161 -1 0
100 161 -1 0
99 161 -1 0
98 161 -1 0
97 161 -1 0
238 160 -1 1
237 160 -1 1
236 160 -1 1
235 160 -1 1
234 160 -1 1
233 160 -1 1
232 160 -1 1
231 160 -1 1
230 160 -1 1
229 160 -1 1
228 160 -1 1
227 160 -1 1
226 160 -1 1
225 160 -1 1
224 160 -1 1
223 160 -1 1
222 160 -1 1
221 160 -1 1
220 160 -1 1
219 160 -1 1
218 160 -1 1
217 160 -1 1
216 160 -1 1
215 160 -1 1
214 160 -1 1
213 160 -1 1
212 160 -1 1
211 160 -1 1
210 160 -1 1
209 160 -1 1
208 160 -1 1
207 160 -1 1
206 160 -1 1
205 160 -1 1
204 160 -1 1
203 160 -1 1
202 160 -1 1
201 160 -1 1
200 160 -1 1
112 160 -1 0
111 160 -1 0
110 160 -1 0
109 160 -1 0
108 160 -1 0
107 160 -1 0
106 160 -1 0
105 160 -1 0
104 160 -1 0
103 160 -1 0
102 160 -1 0
101 160 -1 0
100 160 -1 0
99 160 -1 0
98 160 -1 0
97 160 -1 0
96 160 -1 0
238 159 -1 1
237 159 -1 1
236 159 -1 1
235 159 -1 1
234 159 -1 1
233 159 -1 1
232 159 -1 1
231 159 -1 1
230 159 -1 1
229 159 -1 1
228 159 -1 1
227 159 -1 1
226 159 -1 1
225 159 -1 1
224 159 -1 1
223 159 -1 1
222 159 -1 1
221 159 -1 1
220 159 -1 1
219 159 -1 1
218 159 -1 1
217 159 -1 1
216 159 -1 1
215 159 -1 1
214 159 -1 1
213 159 -1 1
212 159 -1 1
211 159 -1 1
210 159 -1 1
209 159 -1 1
208 159 -1 1
207 159 -1 1
206 159 -1 1
205 159 -1 1
204 159 -1 1
203 159 -1 1
202 159 -1 1
201 159 -1 1
200 159 -1 1
199 159 -1 1
198 159 -1 1
197 159 -1 1
196 159 -1 1
195 159 -1 1
194 159 -1 1
193 159 -1 1
192 159 -1 1
191 159 -1 1
190 159 -1 1
189 159 -1 1
187 159 -1 1
180 159 -1 1
112 159 -1 0
111 159 -1 0
110 159 -1 0
109 159 -1 0
108 159 -1 0
107 159 -1 0
106 159 -1 0
105 159 -1 0
104 159 -1 0
103 159 -1 0
102 159 -1 0
101 159 -1 0
100 159 -1 0
99 159 -1 0
98 159 -1 0
97 159 -1 0
96 159 -1 0
95 159 -1 0
94 159 -1 0
237 158 -1 1
236 158 -1 1
235 158 -1 1
234 158 -1 1
233 158 -1 1
232 158 -1 1
231 158 -1 1
230 158 -1 1
229 158 -1 1
228 158 -1 1
227 158 -1 1
226 158 -1 1
225 158 -1 1
224 158 -1 1
223 158 -1 1
222 158 -1 1
221 158 -1 1
220 158 -1 1
219 158 -1 1
218 158 -1 1
217 158 -1 1
216 158 -1 1
215 158 -1 1
214 158 -1 1
213 158 -1 1
212 158 -1 1
211 158 -1 1
210 158 -1 1
209 158 -1 1
208 158 -1 1
207 158 -1 1
206 158 -1 1
205 158 -1 1
204 158 -1 1
203 158 -1 1
202 158 -1 1
201 158 -1 1
200 158 -1 1
199 158 -1 1
198 158 -1 1
197 158 -1 1
196 158 -1 1
195 158 -1 1
194 158 -1 1
193 158 -1 1
192 158 -1 1
191 158 -1 1
190 158 -1 1
189 158 -1 1
188 158 -1 1
187 158 -1 1
186 158 -1 1
185 158 -1 1
184 158 -1 1
183 158 -1 1
182 158 -1 1
181 158 -1 1
180 158 -1 1
179 158 -1 1
178 158 -1 1
177 158 -1 1
111 158 -1 0
110 158 -1 0
109 158 -1 0
108 158 -1 0
107 158 -1 0
106 158 -1 0
105 158 -1 0
104 158 -1 0
103 158 -1 0
102 158 -1 0
101 158 -1 0
100 158 -1 0
99 158 -1 0
98 158 -1 0
97 158 -1 0
96 158 -1 0
95 158 -1 0
94 158 -1 0
93 158 -1 0
92 158 -1 0
237 157 -1 1
236 157 -1 1
235 157 -1 1
234 157 -1 1
233 157 -1 1
232 157 -1 1
231 157 -1 1
230 157 -1 1
229 157 -1 1
228 157 -1 1
227 157 -1 1
226 157 -1 1
225 157 -1 1
224 157 -1 1
223 157 -1 1
222 157 -1 1
221 157 -1 1
220 157 -1 1
219 157 -1 1
218 157 -1 1
217 157 -1 1
216 157 -1 1
215 157 -1 1
214 157 -1 1
213 157 -1 1
212 157 -1 1
211 157 -1 1
210 157 -1 1
209 157 -1 1
208 157 -1 1
207 157 -1 1
206 157 -1 1
205 157 -1 1
204 157 -1 1
203 157 -1 1
202 157 -1 1
201 157 -1 1
200 157 -1 1
199 157 -1 1
198 157 -1 1
197 157 -1 1
196 157 -1 1
195 157 -1 1
194 157 -1 1
193 157 -1 1
192 157 -1 1
191 157 -1 1
190 157 -1 1
189 157 -1 1
188 157 -1 1
187 157 -1 1
186 157 -1 1
185 157 -1 1
184 157 -1 1
183 157 -1 1
182 157 -1 1
181 157 -1 1
180 157 -1 1
179 157 -1 1
178 157 -1 1
177 157 -1 1
176 157 -1 1
109 157 -1 0
108 157 -1 0
107 157 -1 0
106 157 -1 0
105 157 -1 0
104 157 -1 0
103 157 -1 0
102 157 -1 0
101 157 -1 0
100 157 -1 0
99 157 -1 0
98 157 -1 0
97 157 -1 0
96 157 -1 0
95 157 -1 0
94 157 -1 0
93 157 -1 0
92 157 -1 0
91 157 -1 0
237 156 -1 1
236 156 -1 1
235 156 -1 1
234 156 -1 1
233 156 -1 1
232 156 -1 1
231 156 -1 1
230 156 -1 1
229 156 -1 1
228 156 -1 1
227 156 -1 1
226 156 -1 1
225 156 -1 1
224 156 -1 1
223 156 -1 1
222 156 -1 1
221 156 -1 1
220 156 -1 1
219 156 -1 1
218 156 -1 1
217 156 -1 1
216 156 -1 1
215 156 -1 1
214 156 -1 1
213 156 -1 1
212 156 -1 1
211 156 -1 1
210 156 -1 1
209 156 -1 1
208 156 -1 1
207 156 -1 1
206 156 -1 1
205 156 -1 1
204 156 -1 1
203 156 -1 1
202 156 -1 1
201 156 -1 1
200 156 -1 1
199 156 -1 1
198 156 -1 1
197 156 -1 1
196 156 -1 1
195 156 -1 1
194 156 -1 1
193 156 -1 1
192 156 -1 1
191 156 -1 1
190 156 -1 1
189 156 -1 1
188 156 -1 1
187 156 -1 1
186 156 -1 1
185 156 -1 1
184 156 -1 1
183 156 -1 1
182 156 -1 1
181 156 -1 1
180 156 -1 1
179 156 -1 1
178 156 -1 1
177 156 -1 1
176 156 -1 1
108 156 -1 0
107 156 -1 0
106 156 -1 0
105 156 -1 0
104 156 -1 0
103 156 -1 0
102 156 -1 0
101 156 -1 0
100 156 -1 0
99 156 -1 0
98 156 -1 0
97 156 -1 0
96 156 -1 0
95 156 -1 0
94 156 -1 0
93 156 -1 0
92 156 -1 0
91 156 -1 0
90 156 -1 0
89 156 -1 0
236 155 -1 1
235 155 -1 1
234 155 -1 1
233 155 -1 1
232 155 -1 1
231 155 -1 1
230 155 -1 1
229 155 -1 1
228 155 -1 1
227 155 -1 1
226 155 -1 1
225 155 -1 1
224 155 -1 1
223 155 -1 1
222 155 -1 1
221 155 -1 1
220 155 -1 1
219 155 -1 1
218 155 -1 1
217 155 -1 1
216 155 -1 1
215 155 -1 1
214 155 -1 1
213 155 -1 1
212 155 -1 1
211 155 -1 1
210 155 -1 1
209 155 -1 1
208 155 -1 1
207 155 -1 1
206 155 -1 1
205 155 -1 1
204 155 -1 1
203 155 -1 1
202 155 -1 1
201 155 -1 1
200 155 -1 1
199 155 -1 1
198 155 -1 1
197 155 -1 1
196 155 -1 1
195 155 -1 1
194 155 -1 1
193 155 -1 1
192 155 -1 1
191 155 -1 1
190 155 -1 1
189 155 -1 1
188 155 -1 1
187 155 -1 1
186 155 -1 1
185 155 -1 1
184 155 -1 1
183 155 -1 1
182 155 -1 1
181 155 -1 1
180 155 -1 1
179 155 -1 1
178 155 -1 1
177 155 -1 1
176 155 -1 1
107 155 -1 0
106 155 -1 0
105 155 -1 0
104 155 -1 0
103 155 -1 0
102 155 -1 0
101 155 -1 0
100 155 -1 0
99 155 -1 0
98 155 -1 0
97 155 -1 0
96 155 -1 0
95 155 -1 0
94 155 -1 0
93 155 -1 0
92 155 -1 0
91 155 -1 0
90 155 -1 0
89 155 -1 0
88 155 -1 0
233 154 -1 1
232 154 -1 1
231 154 -1 1
229 154 -1 1
228 154 -1 1
227 154 -1 1
226 154 -1 1
225 154 -1 1
224 154 -1 1
223 154 -1 1
222 154 -1 1
221 154 -1 1
220 154 -1 1
219 154 -1 1
218 154 -1 1
217 154 -1 1
216 154 -1 1
215 154 -1 1
214 154 -1 1
213 154 -1 1
212 154 -1 1
211 154 -1 1
210 154 -1 1
209 154 -1 1
208 154 -1 1
207 154 -1 1
206 154 -1 1
205 154 -1 1
204 154 -1 1
203 154 -1 1
202 154 -1 1
201 154 -1 1
200 154 -1 1
199 154 -1 1
198 154 -1 1
197 154 -1 1
196 154 -1 1
195 154 -1 1
194 154 -1 1
193 154 -1 1
192 154 -1 1
191 154 -1 1
190 154 -1 1
189 154 -1 1
188 154 -1 1
187 154 -1 1
186 154 -1 1
185 154 -1 1
184 154 -1 1
183 154 -1 1
182 154 -1 1
181 154 -1 1
180 154 -1 1
179 154 -1 1
178 154 -1 1
177 154 -1 1
176 154 -1 1
175 154 -1 1
107 154 -1 0
106 154 -1 0
105 154 -1 0
104 154 -1 0
103 154 -1 0
102 154 -1 0
101 154 -1 0
100 154 -1 0
99 154 -1 0
98 154 -1 0
97 154 -1 0
96 154 -1 0
95 154 -1 0
94 154 -1 0
93 154 -1 0
92 154 -1 0
91 154 -1 0
90 154 -1 0
89 154 -1 0
88 154 -1 0
87 154 -1 0
215 153 -1 1
214 153 -1 1
213 153 -1 1
212 153 -1 1
211 153 -1 1
210 153 -1 1
209 153 -1 1
208 153 -1 1
207 153 -1 1
206 153 -1 1
205 153 -1 1
204 153 -1 1
203 153 -1 1
202 153 -1 1
201 153 -1 1
200 153 -1 1
199 153 -1 1
